i,코드,기업명,내용,
368,ALL PR B,올스테이트 후순위 채권 5.1% 만기 2053년,올스테이트 후순위 채권 5.1% 만기 2053년Allstate 5.100% Fixed-To-Floating Rate Subordinated Debenture Exp 2053올스테이트는 Allstate Insurance Company의 지주 회사다.이 회사의 사업은 올스테이트 보험 회사 및 기타 자회사를 통해 수행된다.주로 미국과 캐나다에서 재산 및 상해 보험 사업을 운영한다. 사업 부문에는 Allstate Protection Run-off Property-Liability Protection Services Allstate Health and Benefits 및 기타가 포함된다.Allstate Protection 부문은 개인 승용차 주택 소유자 기타 개인 라인 및 상업용 보험을 에이전트 컨택 센터 및 온라인을 통해 제공한다.Run-off Property-Liability 부문에는 재산 및 상해 보험이 포함된다.Protection Services 부문에는 Allstate Protection Plans Allstate Dealer Services Allstate Roadside Arity 및 Allstate Identity Protection이 포함된다.올스테이트 건강 및 혜택 부문은 자율적 혜택과 개인 생명 및 건강 상품 기타 건강 보험 상품을 제공한다.
369,ALL PR H,올스테이트 우선주 시리즈 H 5.1%,올스테이트 우선주 시리즈 H 5.1%Allstate Depositary Shares Representing 1/1000th Shares Perpetual Preferred올스테이트는 Allstate Insurance Company의 지주 회사다.이 회사의 사업은 올스테이트 보험 회사 및 기타 자회사를 통해 수행된다.주로 미국과 캐나다에서 재산 및 상해 보험 사업을 운영한다. 사업 부문에는 Allstate Protection Run-off Property-Liability Protection Services Allstate Health and Benefits 및 기타가 포함된다.Allstate Protection 부문은 개인 승용차 주택 소유자 기타 개인 라인 및 상업용 보험을 에이전트 컨택 센터 및 온라인을 통해 제공한다.Run-off Property-Liability 부문에는 재산 및 상해 보험이 포함된다.Protection Services 부문에는 Allstate Protection Plans Allstate Dealer Services Allstate Roadside Arity 및 Allstate Identity Protection이 포함된다.올스테이트 건강 및 혜택 부문은 자율적 혜택과 개인 생명 및 건강 상품 기타 건강 보험 상품을 제공한다.
370,ALL PR I,올스테이트 우선주 시리즈 I 4.750%,올스테이트 우선주 시리즈 I 4.750%Allstate 1000 DS Represnting Perp Pref Shs Ser I올스테이트는 Allstate Insurance Company의 지주 회사다.이 회사의 사업은 올스테이트 보험 회사 및 기타 자회사를 통해 수행된다.주로 미국과 캐나다에서 재산 및 상해 보험 사업을 운영한다. 사업 부문에는 Allstate Protection Run-off Property-Liability Protection Services Allstate Health and Benefits 및 기타가 포함된다.Allstate Protection 부문은 개인 승용차 주택 소유자 기타 개인 라인 및 상업용 보험을 에이전트 컨택 센터 및 온라인을 통해 제공한다.Run-off Property-Liability 부문에는 재산 및 상해 보험이 포함된다.Protection Services 부문에는 Allstate Protection Plans Allstate Dealer Services Allstate Roadside Arity 및 Allstate Identity Protection이 포함된다.올스테이트 건강 및 혜택 부문은 자율적 혜택과 개인 생명 및 건강 상품 기타 건강 보험 상품을 제공한다.
371,ALL PR J,올스테이트 우선주 시리즈 J,올스테이트 우선주 시리즈 JAllstate Dep Shs Repstg 1 1000Th Non Cum Perp Pfd Series J올스테이트는 Allstate Insurance Company의 지주 회사다.이 회사의 사업은 올스테이트 보험 회사 및 기타 자회사를 통해 수행된다.주로 미국과 캐나다에서 재산 및 상해 보험 사업을 운영한다. 사업 부문에는 Allstate Protection Run-off Property-Liability Protection Services Allstate Health and Benefits 및 기타가 포함된다.Allstate Protection 부문은 개인 승용차 주택 소유자 기타 개인 라인 및 상업용 보험을 에이전트 컨택 센터 및 온라인을 통해 제공한다.Run-off Property-Liability 부문에는 재산 및 상해 보험이 포함된다.Protection Services 부문에는 Allstate Protection Plans Allstate Dealer Services Allstate Roadside Arity 및 Allstate Identity Protection이 포함된다.올스테이트 건강 및 혜택 부문은 자율적 혜택과 개인 생명 및 건강 상품 기타 건강 보험 상품을 제공한다.
372,ALLE,얼리지언,얼리지언Allegion PLC얼리지언은 보안 제품 및 솔루션을 제공하는 글로벌 회사이다. 이 회사는 Allegion 미주 부문과 Allegion 국제 부문의 두 부문을 통해 운영된다.이 회사는 교육 의료 정부 호텔 상업 사무실 단일 및 다세대 주거 시장을 포함하여 상업 기관 및 주거 시설의 최종 사용자를 위한 다양한 보안 제품 및 솔루션을 판매하고 있다.이 회사는 CISA Interflex LCN Schlage SimonsVoss 및 Von Duprin을 포함한 다양한 브랜드의 보안 및 액세스 제어 제품 및 솔루션 포트폴리오를 제공한다.Allegion 미주 부문 제품 및 솔루션에는 잠금 장치 잠금 장치 휴대용 잠금 장치 키 시스템 도어 클로저 출구 장치 도어 도어 시스템 전자 제품 및 액세스 제어 시스템이 포함된다.Allegion 국제 부문의 제품 서비스 및 솔루션에는 잠금 장치 잠금 장치 휴대용 잠금 장치 키 시스템 출구 장치 도어 및 도어 시스템이 포함된다.
374,ALLK,알라코스,알라코스Allakos Inc알라코스는 임상 단계 생명 공학 회사이다. 이 회사는 알레르기 염증성질병 및 증식질환에 관여하는 면역 효과 세포 속 면역 조절 수용체를 표적으로하는 치료제를 개발 중이다.이 회사의 항체에는 LiRentelimab (AK002) 와 AK006가 있다.AK006은 비만 세포에서 선택적으로 발현되는 억제 수용체인 Siglec-6을 목표로 한다.또한 이 회사는 피하(SC) 투여를 위한 리렌트림랩을 개발하였다.이 회사는 주요 질병을 유발하는 면역 세포에서 발현되는 억제 수용체를 대상으로 하는 추가적인 항체를 개발중이다.
375,ALLO,알로진 테라퓨틱스,알로진 테라퓨틱스Allogene Therapeutics Inc알로진 테라퓨틱스는 임상 단계 면역 종양학 회사이다. 이 회사는 암 치료를 위한 유전공학적인 동종 T 세포 치료법의 개발과 상용화에 초점을 맞추고 있다.이 회사는 단백질 공학 유전자 편집 유전자 삽입 첨단 T 세포 제조 기술을 활용하여 여러 동종 키메릭 항원 수용체(CAR) T 세포 제품 후보들의 파이프라인 개발에 참여하고 있다.ALLO-501과 ALLO-501A는 B세포의 세포 표면에 발현되는 단백질이자 B세포에 의해 구동되는 혈액학적 악성종양에 대한 검증된 표적인 CD19를 표적으로 하는 공학적인 동종 CART 세포 치료법이다.또한 다발성 골수종 투명세포신세포암(ccRCC) 기타 혈액암 및 고형종양에 대한 공학적 동종 CART 세포 제품 후보도 개발하고 있다.이 회사의 제품후보에는 ALLO-501 ALLO-501A ALLO-715 ALLO-715 plus nirogacestat ALLO-605 ALLO-316 ALLO-647가 있다.
376,ALLR,얼라러티 테라퓨틱스,얼라러티 테라퓨틱스Allarity Therapeutics Inc얼라러티 테라퓨틱스는 임상 단계의 정밀 의학 회사이다. 이 회사는 정밀 의학 접근 방식으로 약물 반응 예측기(DRP) 동반 진단과 함께 차별화되고 새로운 치료 후보를 개발함으로써 종양학에서 충족되지 않은 요구 중 일부를 대상으로 한다.이 회사의 제품에는 도비티닙 스테노파리립 IXEMPRA(ixabepilone) 등이 있다.도비티닙은 FGFR 및 VEGFR을 포함한 여러 종류의 티로신 키네이스의 선택적 저해제이다.스테노파리브(stenoparib)는 핵심 디옥시리보핵산(DNA) 손상 복구 효소인 폴리-ADP-리보스 중합효소(PARP)의 새로운 억제제이다.IXEMPRA(ixabepilone)로 선택적 미세관 억제제이다.DRP 기술은 인간 종양 생물학을 모델링하는 진단 플랫폼으로 암 환자가 특정 약물에 반응하는지 여부를 예측하는 데 도움을 줄 수 있다.
377,ALLT,앨럿,앨럿Allot Ltd앨럿 커뮤니케이션스(Allot Communications Ltd.(Allot))는 이동형 고정형 및 엔터프라이즈 서비스 공급 업체가 디지털 경험을 보호하고 맞춤화 할 수 있도록 지원하는 글로벌 보안 및 현금화 솔루션 제공업체다.이 기업은 이동 및 고정형 광대역 서비스 제공 업체 케이블 사업자 사설 네트워크 데이터 센터 정부 및 기업(금융 및 교육 기관 등)으로 구성된 전 세계 다양한 고객 기반을 갖추고 있다.이 기업의 통합 솔루션에는 분석 트래픽 관리 영상 캐싱 및 최적화 고객 관리 및 청구 서비스 지원 및 보안 솔루션이 포함된다.앨럿 넷인포서(Allot NetEnforcer) 플랫폼 뿐 아니라 앨럿 서비스 게이트웨이(Allot Service Gateway) 플랫폼(Allot Service Gateway Tera 와 Allot Service Gateway 9500 가 포함)은 다양한 네트워크 상에서 인라인 구축을 위해 설계된 기술을 기반으로 한다.앨럿 서비스 게이트웨이 플랫폼은 기존 및 가상의 네트워크 액세스 인프라 모두에서 구현되도록 설계되었다.
378,ALLY,앨라이 파이낸셜,앨라이 파이낸셜Ally Financial Inc앨라이 파이낸셜은 디지털 금융 서비스 회사다. 이 회사의 사업 부문은 자동차 금융 운영 보험 운영 모기지 금융 운영 기업 금융 운영으로 나뉜다.자동차 금융 운영 부문은 소매 할부 판매 계약 대출 및 운용리스 제공 딜러에게 기간 대출 제공 등의 서비스를 제공한다.보험 운영 부문은 자동차 딜러 채널을 통해 판매되는 소비자 금융 보호 및 보험 상품과 딜러에게 직접 판매되는 상업용 보험 상품을 제공한다.모기지 금융 운영 부문에는 소비자에게 직접 판매하는 Ally Home 모기지 상품과 제3자가 발행한 점보 및 중저소득 모기지 대출의 대량 구매가 포함된다.기업 금융 운영 부문은 사모펀드 스폰서가 소유한 기업을 중심으로 미국 기반 중견기업에 선순위 담보 레버리지 자산 기반 및 현금 유동성 대출을 제공한다.
379,ALNY,앨나일램 파마슈티컬스,앨나일램 파마슈티컬스Alnylam Pharmaceuticals Inc앨나일램 파마슈티컬스는 상업 단계의 바이오 제약 회사이다. 이 회사의 상용 제품 및 연구용 RNAi(리보핵산 간섭) 치료제 파이프라인은 4가지 전략적 치료 영역(STAR)인 유전 의약품 심장 대사 질환 간 감염 질환 및 중추 신경계/안구 질환에 중점을 두고 있다.이 회사의 RNAi 기반 의약품에는 ONPATTRO(파티시란) GIVLAARI(기보시란) OXLUMO(루마시란) 및 Leqvio(인클리시란)가 있다.ONPATTRO는 트랜스티레틴 아밀로이드증을 표적으로 하는 정맥내 투여되는 RNAi 치료제이다.GIVLAARI는 급성 간 포르피린증의 공격 및 기타 질병 징후와 관련된 독소를 줄이기 위해 유도 간 아미노레불린산 합성효소 1 메신저 RNA(mRNA)를 감소시키는 데 사용된다.OXLUMO는 원발성 고옥소산뇨증 1형 치료를 위한 hydroxyacid oxidase 1을 표적으로 하는 RNAi 치료제이다.Leqvio는 성인 고콜레스테롤혈증 치료에 사용된다.
380,ALOR,ALSP 오키드 애퀴지션 I,ALSP 오키드 애퀴지션 IALSP Orchid Acquisition I CorpALSP 오키드 애퀴지션은 기업인수목적 회사이다. 이 회사는 하나 이상의 기업 또는 기업과의 합병 주식 교환 자산 취득 주식 매입 자본 재확충 조직 개편 또는 이와 유사한 사업결합을 체결하기 위해 설립되었다.이 회사는 북미와 싱가포르에 있는 생명과학 회사에 초점을 두고있다.이 회사는 어떠한 사업도 시작하지 않았고 어떠한 수익도 창출하지 않았다.
381,ALORU,ALSP Orchid Acquisition I Units,ALSP Orchid Acquisition I UnitsALSP Orchid Acquisition I UnitsALSP 오키드 애퀴지션은 기업인수목적 회사이다. 이 회사는 하나 이상의 기업 또는 기업과의 합병 주식 교환 자산 취득 주식 매입 자본 재확충 조직 개편 또는 이와 유사한 사업결합을 체결하기 위해 설립되었다.이 회사는 북미와 싱가포르에 있는 생명과학 회사에 초점을 두고있다.이 회사는 어떠한 사업도 시작하지 않았고 어떠한 수익도 창출하지 않았다.
382,ALOT,아스트로노바,아스트로노바AstroNova Inc아스트로노바는 다양한 특수 프린터와 데이터 수집 및 분석 시스템을 설계 개발 제조 및 배포하는 회사이다.이 회사의 시스템은 다양한 형식으로 데이터를 수집 저장한다. 이 회사는 제품 식별(PI)과 테스트 및 측정(T&M)의 두 부문을 통해 운영된다.PI 부문에는 특수 인쇄 시스템 및 디지털 컬러 라벨 탁상용 프린터 직접 패키지 프린터 대용량 인쇄기 및 특수 OEM 인쇄 시스템과 같은 관련 공급품과 QuickLabel TrojanLabel 및 GetLabels 브랜드 이름으로 판매되는 기타 제품이 포함된다.T&M 부문에는 AstroNova 브랜드 이름으로 판매되는 항공 우주 프린터 및 테스트 및 측정 데이터 수집 시스템 라인이 포함된다.이 회사는 항공 우주 의류 자동차 항공 전자 공학 화학 컴퓨터 주변 장치 통신 유통 식품 및 음료 일반 제조 포장 및 운송에 대한 솔루션을 제공한다.
383,ALPA,알파 헬스케어 애퀴지션 III,알파 헬스케어 애퀴지션 IIIAlpha Healthcare Acquisition Corp III알파 헬스케어 애퀴지션 III Class A는 기업 인수 목적 회사이다.이 회사는 합병 주식 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업 결합을 수행할 목적으로 설립되었다.이 회사는 구체적인 사업결합 대상을 선정하지 않았으며 이와 관련한 실질적인 논의를 하지 않았다.이 회사는 의료 산업에 집중할 계획이다. 이 회사는 어떠한 운영도 하지 않으며 어떠한 수익도 창출하지 않는다.
384,ALPAU,Alpha Healthcare Acquisition III Units,Alpha Healthcare Acquisition III UnitsAlpha Healthcare Acquisition III Units알파 헬스케어 애퀴지션 III Class A는 기업 인수 목적 회사이다.이 회사는 합병 주식 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업 결합을 수행할 목적으로 설립되었다.이 회사는 구체적인 사업결합 대상을 선정하지 않았으며 이와 관련한 실질적인 논의를 하지 않았다.이 회사는 의료 산업에 집중할 계획이다. 이 회사는 어떠한 운영도 하지 않으며 어떠한 수익도 창출하지 않는다.
385,ALPN,알파인 이뮨 사이언시스,알파인 이뮨 사이언시스Alpine Immune Sciences Inc알파인 이뮨 사이언스는 VlgD(Variant 면역글로불린) 플랫폼 기술을 사용하여 단백질 기반의 면역 치료제를 개발하는 데 주력하고 있습니다.vlgD 플랫폼은 면역 시냅스에 존재하는 많은 대상을 포함하여 여러 대상과 상호 작용하도록 설계되었습니다.vlgD는 방향 진화로 알려진 프로세스를 사용하여 개발됩니다. vlgD 플랫폼은 암 자동/염증 조건 및 만성 전염병을 앓고 있는 환자들을 위한 직접 진화라고 하는 과정을 통해 면역 시 알려진 상호작용과 알려지지 않은 상호작용을 모두 이용합니다.당사는 치료제로 사용하기 위해 토종 면역 체계 단백질을 최적화합니다.또한 엔지니어링된 세포 치료법을 강화하기 위해 vIgD 플랫폼을 기반으로 하는 TIP(Transmembrane Immunomodulatory Protien) 기술을 개발했습니다.TIP 프로그램은 엔지니어링된 세포 치료에 초점을 맞춘 회사들을 돕기 위해 만들어졌습니다.
386,ALPP,알파인 4 홀딩스,알파인 4 홀딩스Alpine 4 Holdings Inc알파인 4 홀딩스는 소규모 시장 사업체의 운영자이자 소유주이다. 이 회사는 DSF(disruptive drivers stabilizer facilitator) 비즈니스 모델에 맞는 비즈니스를 인수하는 대기업이다.이 회사는 SPECTRUMebos라는 블록체인 지원 엔터프라이즈 비즈니스 운영 체제를 개발했다.이 회사의 비즈니스 모델은 DSF 인수를 통해 다양한 산업에서 B2B(기업 간 거래) 회사를 인수하는 것을 기반으로 한다.이 회사의 자회사에는 A4 Corporate Services LLC Quality Circuit Assembly Inc. American Precision Fabricators Inc. Morris Sheet Metal Corp JTD Spiral Inc. Deluxe Sheet Metal Inc. Excel Fabrication LLC SPECTRUMebos Inc. Impossible Aerospace Inc. Vayu(미국) Inc가 있다.
387,ALPS,알파인 서밋 에너지 파트너스,알파인 서밋 에너지 파트너스Alpine Summit Energy Partners Inc알파인 서밋 에너지 파트너스는 에너지 개발/금융 회사이다. 이 회사는 석유 및 가스 자산을 운영하고 개발한다. 이 회사의 주요활동은 Giddings Field의 Austin Chalk 및 Eagle Ford 지층의 시추 활동이다.또한 이 회사는 텍사스에 위치한 Hawkville Field 지역에 지분을 추가했으며 이곳에서 석유와 가스를 생산하고 있다.Austin Chalk는 오일 소싱 Eagle Ford 지층 바로 위에 있다.이 회사의 자회사에는 HB2 Origination LLC AIP Holdco GP LLC AIP Holdco LP AIP Intermediate LLC AIP Borrower GP LLC AIP Borrower LP Alpine Summit Energy Investors Inc Alpine CapH4 LLC Ageron Energy II LLC HB2 Midco LLC Alpine Maverick I GP LLC Alpine Maverick I LP Alpine Maverick II GP LLC Alpine Maverick II LP HB2 Midco III LLC Alpine Maverick III GP LLC Alpine Maverick III LP HB2 Midco IV LLC Alpine Maverick IV GP LLC and Alpine Maverick IV LP가 있다.
388,ALRM,알람닷컴 홀딩스,알람닷컴 홀딩스Alarm.com Holdings Inc알람닷컴 홀딩스는 지능적으로 연결된 부동산을 위한 플랫폼을 제공하는 데 주력한다.이 회사의 클라우드 기반 플랫폼은 주거용 다가구 중소기업 및 엔터프라이즈 상업용 시장에서 사물 인터넷(IoT) 솔루션을 제공한다.이 회사는 Alarm.com과 기타의 두 부문으로 운영된다. Alarm.com 부문은 스마트하게 연결된 부동산 및 관련 솔루션을 위한 클라우드 기반 및 소프트웨어 플랫폼을 대표한다.기타 부문은 인접 시장에서 주거 및 상업용 자동화 솔루션과 에너지 관리 제품 및 서비스를 연구 개발 및 제공하는 데 중점을 둔다.이 회사의 플랫폼은 앱과 인터페이스를 통해 다양한 사물 인터넷 장치와 통합된다.이 회사의 솔루션에는 보안 비디오 및 영상 분석 에너지 관리 액세스 제어 전기 유틸리티 그리드 관리 실내 총격 감지 물 관리 건강 및 웰빙 데이터 기반의 비상 대응 등이 포함된다.
389,ALRN,애일러론 테라퓨틱스,애일러론 테라퓨틱스Aileron Therapeutics Inc애일러론 테라퓨틱스는 임상 단계의 화학 보호 종양 회사이다. 이 회사는 보다 안전한 화학요법을 위한 의약품 개발에 주력하고 있다.ALRN-6924는 MDM2/MDMX 이중 억제제로 p53을 활성화하도록 설계되었으며 이는 세포 복제 주기의 알려진 억제제인 p21을 상향 조절한다.ALRN-6924는 임상 개발 중인 화학 보호제로서 p53 돌연변이 암 환자 치료에 중점을 둔다.이 회사는 ALRN-6924를 개발하여 p53 변이 암 환자의 건강한 세포를 선택적으로 보호하고 화학요법에 의한 독성을 줄이거나 없앤다.ALRN-6924는 정상 골수 세포를 포함하여 야생형(WT) p53이 있는 세포에서 세포 분열을 일시 중지할 수 있으며 ALRN-6924는 p53에 돌연변이가 있는 암세포에 대해 활성이 없다.
390,ALRS,앨러루스 파이낸셜,앨러루스 파이낸셜Alerus Financial Corp앨러스 파이낸셜 코퍼레이션(Alerus Financial Corporation)은 다각화된 금융 서비스 회사다.자회사인 앨러스 파이낸셜 내셔널 협회를 통해 당사는 기업과 소비자들에게 금융 솔루션을 제공한다.해당 솔루션은 은행 퇴직금 및 복리후생서비스 자산관리 모기지 등 4개 부문을 통해 운영된다.은행 부서는 대출 예금 현금 관리 재무 서비스를 제공한다. 퇴직급여관리공단은 퇴직연금에 대한 기록보존 및 관리서비스 종업원주식소유계획(ESOP) 수탁자 기록보존 및 관리서비스 퇴직연금에 대한 투자신탁서비스 등을 제공한다.재산 관리 부서는 고객에게 자문 및 기획 서비스 투자 관리 신탁 및 신탁 서비스를 제공한다.모기지 부서는 미네소타주 미니애폴리스에 있는 중앙집중형 모기지 부서는 물론 은행 사무소를 통해 모기지 대출을 제공한다.
391,ALSA,알파 스타 애퀴지션,알파 스타 애퀴지션Alpha Star Acquisition Corp알파 스타 애퀴지션은 기업인수목적 회사이다. 이 회사는 합병 주식 교환 자산 취득 주식 매입 자본 확충 재편 또는 유사한 기업결합을 하나 이상의 사업체 또는 법인과 체결할 목적으로 설립되었다.이 회사는 아시아 시장과 연결된 비즈니스에 초점을 두고있다. 이 회사는 운영을 시작하거나 수익을 창출하지 않았다.
392,ALSAR,Alpha Star Acquisition Rights,Alpha Star Acquisition RightsAlpha Star Acquisition Rights알파 스타 애퀴지션은 기업인수목적 회사이다. 이 회사는 합병 주식 교환 자산 취득 주식 매입 자본 확충 재편 또는 유사한 기업결합을 하나 이상의 사업체 또는 법인과 체결할 목적으로 설립되었다.이 회사는 아시아 시장과 연결된 비즈니스에 초점을 두고있다. 이 회사는 운영을 시작하거나 수익을 창출하지 않았다.
393,ALSAU,Alpha Star Acquisition Units,Alpha Star Acquisition UnitsAlpha Star Acquisition Units알파 스타 애퀴지션은 기업인수목적 회사이다. 이 회사는 합병 주식 교환 자산 취득 주식 매입 자본 확충 재편 또는 유사한 기업결합을 하나 이상의 사업체 또는 법인과 체결할 목적으로 설립되었다.이 회사는 아시아 시장과 연결된 비즈니스에 초점을 두고있다. 이 회사는 운영을 시작하거나 수익을 창출하지 않았다.
394,ALSN,앨리슨 트랜스미션 홀딩스,앨리슨 트랜스미션 홀딩스Allison Transmission Holdings Inc앨리슨 트랜스미션 홀딩스는 상업용 및 방위용 차량용 추진 솔루션을 설계 및 제조하는 회사다.또한 중대형 전자동 변속기 제조업체이기도 한다. 이 회사의 제품은 유통 쓰레기 건설 소방 응급 등 고속도로 트럭 통학 대중교통 코치 등 버스 캠핑카 비포장도로 차량 에너지 광업 건설 등 장비 전술 차륜형 및 궤도형 등 방위 차량 등 다양한 분야에 사용된다.회사는 약 150개국에서 사업을 운영한다. 미국 헝가리 인도에 제조 시설을 보유하고 있으며 인디애나주 인디애나폴리스 미시간주 오번힐스 영국 런던에 전기화 엔지니어링 센터를 비롯한 글로벌 엔지니어링 자원을 보유하고 있다.또한 전 세계에 약 1400개의 독립 유통업체 및 딜러 지점을 보유하고 있다.
395,ALT,알티뮨,알티뮨Altimmune Inc알티뮨은 비만과 간 질환의 치료 개발에 중점을 둔 임상 단계 생물 의약품이다.이 회사의 선두제품 후보 Pemvidutide (이전에는 ALT-801로 알려진)는 비만 및 비알코올성지방간염 (NASH)의 치료를 위해 개발된 GLP-1 / 글루카곤 이중 수용체이다.또한 이 회사는 만성 B 형 간염 B에 대한 기능적 경화를 위한 면역 치료제 인 Heptcell을 개발하고 있다.이 회사는 HeptCell의 2상 임상 시험을 시작했으며 2 단계 및 다중 적응증을 위한 Pemvidutide의 1상 임상 개발에 있다.이 회사는 미국 영국 캐나다 독일 및 스페인의 Heptcell Phase II 임상 시험을 실시하고 호주에서 Pemvidutide Phase I 임상 시험을 실시하고 있다.이 회사의 완전 소유 자회사에는 Altimmune LLC Altimmune UK Limited Spitfire Pharma LLC Altimmune Au Ptty Limited Limited가 있다.
396,ALTG,알타 이큅먼트 그룹,알타 이큅먼트 그룹Alta Equipment Group Inc알타 이큅먼트 그룹은 통합 장비 대리점 플랫폼을 소유하고 운영한다.이 회사는 자재 취급 및 건설 장비의 두 부문으로 운영되며 신규 장비 판매 중고 장비 판매 부품 판매 수리 및 유지 보수 서비스 장비 임대 등 장비 범주에서 5대 주요 사업 활동을 영위하고 있다.이 회사는 지점 네트워크를 통해 지게차 고소 작업 플랫폼 크레인 토목 장비 기타 산업 및 건설 장비를 포함한 특수 장비에 대한 부품 및 서비스를 판매 임대 제공한다.이 회사는 미시간 일리노이 인디애나 오하이오 매사추세츠 메인 코네티컷 뉴햄프셔 버몬트 뉴욕 버지니아 및 플로리다에 걸쳐 약 60개의 지점 네트워크를 운영한다.이 회사는 제품 포트폴리오를 통해 고객에게 필요한 장비를 원스톱으로 제공한다.
397,ALTG PR A,알타 이큅먼트 그룹 우선주 시리즈 A 10%,알타 이큅먼트 그룹 우선주 시리즈 A 10%Alta Equip Group 1000 DS Representing Prf Shs Series A알타 이큅먼트 그룹은 통합 장비 대리점 플랫폼을 소유하고 운영한다.이 회사는 자재 취급 및 건설 장비의 두 부문으로 운영되며 신규 장비 판매 중고 장비 판매 부품 판매 수리 및 유지 보수 서비스 장비 임대 등 장비 범주에서 5대 주요 사업 활동을 영위하고 있다.이 회사는 지점 네트워크를 통해 지게차 고소 작업 플랫폼 크레인 토목 장비 기타 산업 및 건설 장비를 포함한 특수 장비에 대한 부품 및 서비스를 판매 임대 제공한다.이 회사는 미시간 일리노이 인디애나 오하이오 매사추세츠 메인 코네티컷 뉴햄프셔 버몬트 뉴욕 버지니아 및 플로리다에 걸쳐 약 60개의 지점 네트워크를 운영한다.이 회사는 제품 포트폴리오를 통해 고객에게 필요한 장비를 원스톱으로 제공한다.
398,ALTI,알티 글로벌,알티 글로벌AlTi Global Inc알바리움 티더만 홀딩스는 기업가 다세대 가족 기관 및 리더에게 신탁 능력뿐만 아니라 대체 투자 전략 및 자문 서비스를 제공하는 독립적인 글로벌 자산 및 자산 관리자이다.이 회사의 서비스는 자산 관리 임팩트 투자 자산 관리 및 머천트 뱅킹으로 구성된다.이 회사의 자산 관리 제품에는 투자 관리 및 자문 부동산 및 자산 계획 신탁 관리 자선 및 전략적 기부 가족 거버넌스 및 교육 확대 가족 사무실 서비스를 포함한 다양한 서비스가 있다.이 회사는 기업가 후기 단계 기업(특히 미디어 기술 및 혁신 부문) 자산 관리자 사모펀드 스폰서 공공 및 민간 투자 펀드에 머천트 뱅킹 기업 자문 중개 및 배치 대행사 서비스를 제공한다.
400,ALTO,알토 인그리디언츠,알토 인그리디언츠Alto Ingredients Inc알토 인그리디언츠는 미국의 특수 알코올 및 필수 성분의 생산자이자 판매업체이다.이 회사는 3개 부문을 통해 운영된다. 마케팅 및 유통 부문은 집계 기준으로 생산된 알코올 및 필수 성분과 타사 연료 등급 에탄올에 대한 마케팅 및 상인 거래로 구성된다.Pekin 생산 부문은 Pekin Illinois 캠퍼스 또는 Pekin Campus에서 생산되는 알코올 및 필수 성분의 생산 및 판매로 구성된다.기타 생산부문은 다른 모든 생산 시설에서 총계로 생산되는 재생 연료 및 필수 성분의 생산 및 판매로 구성된다.이 회사의 포함필수 성분 시장용 제품에는 효모 옥수수 글루텐 상업용 동물 사료 및 애완동물 사료에 사용되는 증류 곡물이 있다.재생 가능한 연료 제품에는 재생 가능한 디젤 연료의 공급 원료로 사용되는 연료 등급 에탄올과 증류기 옥수수 기름이 있다.이 회사는 5개의 주류 생산 시설을 운영하고 있다.
401,ALTR,알테어 엔지니어링,알테어 엔지니어링Altair Engineering Inc알테어 엔지니어링은 계산 과학 및 인공 지능 분야에 종사한다. 이 회사는 시뮬레이션 고성능 컴퓨팅(HPC) 데이터 분석 및 인공 지능(AI) 분야의 소프트웨어 및 클라우드 솔루션을 제공한다.이 회사는 소프트웨어와 클라이언트 엔지니어링 서비스의 두 부문으로 운영된다.소프트웨어 부문은 소프트웨어 소프트웨어 서비스 및 소프트웨어 관련 서비스를 포함한다.이 부문의 소프트웨어 구성 요소는 ITS 솔버 및 최적화 기술 제품 HPC 소프트웨어 애플리케이션 및 하드웨어 제품 모델링 및 시각화 도구 데이터 분석 및 분석 제품 사물 인터넷(IoT) 플랫폼 및 분석 도구 Altair Partner Alliance(APA)를 통해 제공하는 지원 및 보완 소프트웨어 제품을 포함한 ITS 소프트웨어 제품 포트폴리오를 포함한다.클라이언트 엔지니어링 서비스 부문은 장기적이고 지속적인 전문 지식으로 고객을 지원하는 클라이언트 엔지니어링 서비스를 제공한다.
402,ALTU,앨티튜드 애퀴지션,앨티튜드 애퀴지션Altitude Acquisition Corp앨티튜드 애퀴지션 Class A는 기업 인수 목적 회사이다. 이 회사 합병 자본 증권 거래소 자산 인수 주식 매수 재편이나 하나 이상의 기업들과 유사한 기업결합을 설립되었다.이 회사는 여행이나 여행관련 기술사업에 초점을 두고 있다. 이 회사는 운영되지 않으며 수익을 창출하지도 않는다.
403,ALTUU,Altitude Acquisition Units,Altitude Acquisition UnitsAltitude Acquisition Units앨티튜드 애퀴지션 Class A는 기업 인수 목적 회사이다. 이 회사 합병 자본 증권 거래소 자산 인수 주식 매수 재편이나 하나 이상의 기업들과 유사한 기업결합을 설립되었다.이 회사는 여행이나 여행관련 기술사업에 초점을 두고 있다. 이 회사는 운영되지 않으며 수익을 창출하지도 않는다.
