i,코드,기업명,내용,
143,ADMA,ADMA 바이오로직스,ADMA 바이오로직스ADMA Biologics IncADMA 바이오로직스는 바이오 제약 회사이다. 이 회사는 전염병의 치료 및 예방을 위한 특수 혈장 기반 생물학적 제제를 개발 제조 및 판매한다.이 회사는 인간 혈장 및 혈장 유래 치료제의 개발 및 상용화에 종사하고 있다.이 회사는 근본적인 면역 결핍 장애로 고통 받고 있는 면역 저하 환자를 대상으로 한다.이 회사의 제품 후보에는 원발성 체액 면역 결핍증(PI) 치료에 사용되는 정맥 면역 글로불린(IVIG) 제품인 BIVIGAM PI 치료제인 IVIG 제품 ASCENIV B형 간염 표면항원(HBsAg)을 함유한 혈액에 대한 급성 노출 치료제인 Nabi-HB가 있다.이 회사의 사회사인 ADMA BioCenters는 미국에서 소스 혈장 수집 시설을 운영한다.그리고 혈장 수집 센터 부문은 제품 후보 제조를 위해 혈장의 일부를 제공한다.
145,ADMP,아다미스 파마슈티컬스,아다미스 파마슈티컬스Adamis Pharmaceuticals Corp아다미스 파머수티컬스는 전문 제약 제품 개발에 참여하고 있습니다.3M사로부터 취득한 건조분말 흡입기 기술(3M) 등 알레르기·호흡기 시장에서 다양한 제품을 개발하고 있으며 제품 포트폴리오에는 에피네프린 전충 주사기(PFS) APC-5000 건조분말 흡입기(DPI) APC-1000 APC-2000 등 전문 의약품들이 포함되어 있습니다.TeloB-VAX(백신) APC-100 APC-200 및 APC-300과 같은 iTechnology 제품입니다.당사의 리드 제품 후보인 Epinephrine Injection USP 1:1000 0.3mg Pre-filled Single Dose Syringe 또는 Epinephrine PFS는 아나필락시스 치료에 필요한 사전 측정된 0.3mg의 에피네프린을 전달하도록 설계된 주사기입니다.또한 STI(Synthetic Transgene 면역화) 기술이라는 라이선스 백신 기술도 보유하고 있습니다.
147,ADNT,애디언트,애디언트Adient PLC애디언트는 자동차 시트 공급업체이다. 이 회사의 좌석 솔루션에는 완전 좌석 시스템 프레임 메커니즘 폼 머리 지지대 팔걸이 및 트림 커버가 있다.이 회사는 승합차 픽업 트럭 및 스포츠/크로스오버 유틸리티 차량을 포함하여 승용차 상업용 차량 및 경트럭을 위한 전체 범위의 좌석 시스템 및 구성 요소를 설계 제조 및 판매한다.이 회사는 33개국 약 208개의 과반수 소유 제조 또는 조립 시설을 운영한다.이 회사는 지역 기반으로 사업을 관리하며 북미와 남미를 포함하는 미주 유럽 중동 아프리카 및 아시아 태평양/중국등 보고 가능한 세 부문으로 나누어 운영한다.
148,ADOC,에독 애퀴지션,에독 애퀴지션Edoc Acquisition Corp에독 애퀴지션 Class A는 기업 인수 목적 회사이다. 이 회사는 주식교환 주식 재건축 및 합병 자산의 매입 계약체결 기타 유사한 기업업결합을 목적으로 설립되었다.이 회사는 북미와 아시아 태평양 지역의 의료 공급업체에 초점을 두고있다.이 회사는 운영이 없고 수익을 창출하지 않는다.
149,ADOCR,Edoc Acquisition Rights Exp 30th Nov 2027,Edoc Acquisition Rights Exp 30th Nov 2027Edoc Acquisition Rights Exp 30th Nov 2027에독 애퀴지션 Class A는 기업 인수 목적 회사이다. 이 회사는 주식교환 주식 재건축 및 합병 자산의 매입 계약체결 기타 유사한 기업업결합을 목적으로 설립되었다.이 회사는 북미와 아시아 태평양 지역의 의료 공급업체에 초점을 두고있다.이 회사는 운영이 없고 수익을 창출하지 않는다.
150,ADP,오토매틱 데이터 프로세싱,오토매틱 데이터 프로세싱Automatic Data Processing Inc오토매틱 데이터 프로세싱은 고용주에게 다양한 규모의 기업에 솔루션을 제공하는 인적 자본 관리(HCM) 솔루션 공급업체이다.또한 이 회사에서는 비즈니스 프로세스 아웃소싱 솔루션을 제공한다.이 부문에는 직원 서비스 및 PEO(Professional Employer Organization) 서비스가 포함된다.직원 서비스 부문은 다양한 인적 자원(HR) 비즈니스 프로세스 아웃소싱 및 기술 지원 HCM 솔루션을 제공한다.이러한 서비스에는 급여 서비스 혜택 관리 인력 관리 HR 관리 시간 및 출근 관리 보험 서비스 퇴직 서비스 세금 및 규정 준수 서비스가 포함된다.이 회사의 PEO 비즈니스인 ADP TotalSource는 공동 고용 모델을 통해 중소기업에 HR 아웃소싱 솔루션을 제공한다.PEO로서 ADP TotalSource는 고객이 직원의 일상적인 업무 관련 업무를 지시하는 동안 HR 관리 서비스를 제공한다.
151,ADPT,어댑티브 바이오테크놀러지,어댑티브 바이오테크놀러지Adaptive Biotechnologies Corp어댑티브 바이오테크놀러지는 상업 단계의 회사이다. 이 회사는 적응 면역 시스템 생물학을 사용하여 질병의 진단과 치료를 하는데 중점을 두고 있다.이 회사의 면역 의학 플랫폼은 화학 생물학 머신러닝을 결합하여 적응 면역 시스템 해독을 위한 임상 면역학 데이터를 생성한다.이 회사의 상업적 연구 제품에는 면역서열 및 면역서열 T-MAP이 포함된다.immunoSEQ는 편향 제어 중합효소 연쇄 반응(PCR)을 사용하여 디옥시리보핵(DNA)의 면역 수용체를 시퀀싱한다.clonoSEQ 진단 테스트는 MRD(Minimal Residual Disease)로 알려진 치료 중 치료 후 환자의 몸에 존재하는 암세포의 수를 감지하고 모니터링한다.이 회사는 T-세포 수용체(TCR)-항원 지도를 활용하여 면역서열 T-MAP T-Detect 등의 연구 솔루션 및 진단 제품을 개발하고 있다.또한 이 회사는 종양학 및 기타 질병 분야에서 면역 매개 요법을 개발하는 데 중점을 두고 있다.
153,ADRT,울트 디스럽티브 테크놀로지스,울트 디스럽티브 테크놀로지스Ault Disruptive Technologies Corp울트 디스럽티브 테크놀로지스는 기업인수목적 회사이다. 이 회사는 합병 주식 교환 자산 취득 주식 매입 자본 확충 조직 개편 또는 하나 이상의 사업체 또는 법인과 유사한 사업 결합을 시작하기 위해 설립되었다.이 회사는 특정 사업 결합 대상을 선택하지 않았으며 회사를 대신하는 사람도 없고 사업 결합 대상과도 실질적인 논의를 시작하지 않았다.이 회사는 미국의 토지 보유 및 자원 산업관련 회사에 집중할 계획이다.이 회사는 운영을 시작하거나 수익을 창출하지 않았다.
154,ADRT.U,Ault Disruptive Technologies Units,Ault Disruptive Technologies UnitsAult Disruptive Technologies Units울트 디스럽티브 테크놀로지스는 기업인수목적 회사이다. 이 회사는 합병 주식 교환 자산 취득 주식 매입 자본 확충 조직 개편 또는 하나 이상의 사업체 또는 법인과 유사한 사업 결합을 시작하기 위해 설립되었다.이 회사는 특정 사업 결합 대상을 선택하지 않았으며 회사를 대신하는 사람도 없고 사업 결합 대상과도 실질적인 논의를 시작하지 않았다.이 회사는 미국의 토지 보유 및 자원 산업관련 회사에 집중할 계획이다.이 회사는 운영을 시작하거나 수익을 창출하지 않았다.
155,ADSE,애즈-테크 에너지,애즈-테크 에너지Ads-Tec Energy PLC애즈-테크 에너지는 고객이 분산형 플랫폼에서 전기 자동차(EV) 충전 및 에너지 비즈니스 모델을 실행할 수 있도록 하는 통합 기술 플랫폼 공급업체이다.이 회사는 제품 및 생태계 플랫폼과 개발 파이프라인을 보유하고 있으며 충전 상업 및 산업(C&I) 주거의 세 가지 최종 시장 부문으로 다양화가 가능하다.이 회사의 생태계 플랫폼은 하드웨어 소프트웨어 및 서비스로 구성되며 유연성 지능형 에너지 및 데이터 관리와 같은 기능은 물론 다양한 디지털 및 물리적 서비스를 제공하도록 설계되었다.이 회사의 생태계 플랫폼 포트폴리오는 전력이 제한된 그리드에서 전기 자동차를 위한 직류(DC) 기반 충전 상업용 및 산업용 애플리케이션을 위한 에너지 저장 및 관리 솔루션 주택 부문 커플링 애플리케이션을 위한 에너지 저장 및 관리 솔루션이라는 세 가지 영역의 시장을 목표로 한다.
156,ADSK,오토데스크,오토데스크Autodesk Inc오토데스크는 3D 설계 엔지니어링 엔터테인먼트 소프트웨어 및 서비스를 제공하는 회사이다.이 회사의 제품은 건축 엔지니어링 및 건설의 (AEC) AutoCAD AutoCAD LT 제조의 (MFG) 미디어 및 엔터테인먼트 (M&E)의 4가지 주요 제품군에 중점을 두고 있다.이 회사의 제품에는 AutoCAD Civil 3D 건축 엔지니어링 및 건설 컬렉션 Autodesk Build Revit AutoCAD AutoCAD LT CAM(Computer-Aided Manufacturing) 솔루션 Fusion 360 제품 설계 및 제조 컬렉션 Inventor Vault 미디어 및 엔터테인먼트 컬렉션 Maya ShotGrid 및 3ds Max등이 있다.이 회사는 건축 엔지니어링 및 건설 제품 디자인 및 제조 디지털 미디어 및 엔터테인먼트 산업 분야의 고객에게 서비스를 제공한다.이 회사의 제품 개발 및 제조 소프트웨어는 자동차 운송 산업 기계 소비재 및 건축 제품 산업의 제조업체에 제공된다.
157,ADT,ADT,ADTADT IncADT는 미국의 주거 중소기업 및 상업 고객에게 서비스를 제공하는 보안 대화형 및 스마트 홈 솔루션 제공업체이다.이 회사는 주거용 태양광 솔루션 제공업체이기도 하다. 이 회사는 소비자 및 소기업(CSB) 상업 및 ADT 태양광 사업부문을 통해 운영된다.소비자 및 소기업(CSB)부문에는 주로 통합 보안 대화형 및 자동화 시스템의 판매 설치 서비스 및 모니터링은 물론 모바일 보안 및 가정 건강 솔루션과 같은 기타 제품이 포함된다.상업 부문에는 주로 통합 보안 대화식 및 자동화 시스템 화재 감지 및 진압 시스템 및 기타 관련 제품의 판매 설치 서비스 및 모니터링이 포함된다.태양광 부문은 주로 태양광 시스템 에너지 저장 솔루션 기타 관련 솔루션 및 서비스의 설계 및 설치를 포함한다.이 회사의 제품에는 도난 경보기 보안 자동화 및 기타 스마트 홈 솔루션이 포함된다.
158,ADTH,애드티오런트 홀딩 컴퍼니,애드티오런트 홀딩 컴퍼니AdTheorent Holding Company Inc애드티오런트 홀딩 컴퍼니는 마케터를 위한 광고 캠페인을 제공하기 위해 고급 기계 학습 기술과 개인 정보 보호 솔루션을 사용하는 데 중점을 둔 프로그래밍 방식의 디지털 광고 회사이다.이 회사는 광고 대행사와 브랜드 고객 모두에게 서비스를 제공하는 프로그래밍 방식의 디지털 광고 캠페인을 실행하기 위해 성능 개인 정보 보호 방법에 중점을 둔 회사 디지털 미디어 플랫폼 회사이다.이 회사는 모든 디지털 광고 노출에 대한 소비자 전환 액션을 예측하기 위해 기록 및 실시간 데이터를 사용하여 각 캠페인에 대한 맞춤형 기계 학습 모델을 구축한다.이 회사의 개별화되지 않은 속성에는 게시자 장치 제조업체 장치 운영 체제 및 기타 장치 속성 광고 위치 지리적 데이터 날씨 인구 통계 신호 크리에이티브 유형 및 크기와 같은 변수가 포함된다.이 회사는 또한 전문 산업의 광고주의 요구를 충족하기 위해 맞춤형 수직 솔루션을 제공한다.
159,ADTN,애드트랜 홀딩스,애드트랜 홀딩스ADTRAN Holdings Inc애드트랜 홀딩스는 광대역 액세스 시장에 중점을 둔 네트워킹 및 통신 플랫폼 소프트웨어 서비스 제공업체이다.이 회사는 하드웨어 및 소프트웨어 제품을 포함하는 네트워크 솔루션 부문과 호스팅된 클라우드 서비스 및 가입 서비스를 포함하는 유지 관리 네트워크 설치 및 솔루션 통합 서비스의 포트폴리오로 구성된 서비스 및 지원 부문의 두 부문을 통해 운영된다.이 두 부문은 액세스 및 집계 가입자 솔루션 및 경험 기존 및 기타 제품에 걸쳐 있다.액세스 및 집계는 서비스 공급자가 네트워크 인프라를 가입자에게 연결하는 데 사용하는 솔루션에 중점을 둔다.가입자 솔루션 및 경험은 가정 또는 기업에서 광대역 액세스를 종료하는 가입자 솔루션에 집중되어 있다.또한 이 회사는 클라우드 액세스 클라우드 상호 연결 및 네트워크 동기화에 중점을 둔 네트워크 운영자에게 네트워킹 솔루션을 개발하고 제공한다.
160,ADTX,애디텍스트,애디텍스트Aditxt Inc애디텍스트는 생명공학 회사이다. 이 회사는 면역 모니터링 및 재프로그래밍을 통해 면역 체계 건강을 개선하는 데 중점을 두고 있다.이 회사의 면역 모니터링 기술은 개인화되고 포괄적인 프로필을 제공하도록 설계되었다.이 회사의 기술 플랫폼에는 AditxtScore와 AditxtReprogramming이있다.AditxtScore는 개인이 면역 체계에 대한 공격 또는 관련된 정보를 얻고 면역 프로필을 이해 관리 모니터링할 수 있도록 설계되었다.AditxtScore는 바이러스 박테리아 알레르겐 이식된 장기에 대한 면역 반응과 반응 예측을 지원한다.이 회사의 Apoptotic DNA Immunotherapy(ADi)는 조직 및 장기 이식 거부에 관여하는 면역 세포만을 억제하는 핵산 기반 기술이다.
161,ADUS,아듀스 홈케어,아듀스 홈케어Addus Homecare Corp아듀스 홈케어는 주로 개인 관리 서비스 공급업체입니다. 당사의 개인 관리 서비스에는 목욕 손질 구강 관리 스킨케어 사료 및 드레싱 지원 의약품 알림 식사 계획 및 준비 하우스키핑 및 교통 서비스 및 기타 일상생활의 활동이 포함됩니다.당사는 이러한 비의료 서비스를 장기적이고 지속적으로 제공합니다. 2016년 12월 31일 현재 당사는 24개 주에 위치한 114개의 개별 기관과 일리노이 주에 있는 3개의 성인 데이 서비스 센터를 통해 고객에게 서비스를 제공하였습니다.개인 간병 서비스 등 비의료 서비스를 포함하는 서비스는 일상생활의 일부 또는 전부를 독립적으로 수행할 수 없는 소비자에게 제공됩니다.
162,ADV,어드밴티지 솔루션스,어드밴티지 솔루션스Advantage Solutions Inc어드밴티지 솔루션스는 비즈니스 솔루션을 제공한다. 이 회사의 데이터 및 기술 지원 옴니채널 솔루션에는 판매 소매 상품화 비즈니스 인텔리전스 디지털 상거래 전체 마케팅 서비스 제품군이 포함된다.이 회사는 또한 소비자 수요 판매 운영 효율성과 같은 다양한 채널에서 브랜드와 소매업체를 돕는다.이 회사는 아프리카 아시아 호주 및 유럽 전역에서 운영된다. 이 회사는 다국적 지역 및 지역 제조업체의 글로벌 요구에 대한 서비스를 제공한다.
163,ADVM,애드베럼 바이오테크놀로지스,애드베럼 바이오테크놀로지스Adverum Biotechnologies Inc애드베럼 바이오테크놀로지스는 안과 및 희귀 질환에 대한 충족되지 않은 의학적 요구를 목표로 하는 임상 단계의 유전자 치료 회사이다.이 회사는 유전자 치료제 후보물질을 개발한다. 이 회사의 주요 제품 후보인 ADVM-022는 지속적인 치료 반응과 관련하여 장기간 지속 가능한 수준의 애플리버셉트를 전달하여 치료 부담과 황반액 변동을 감소시키도록 설계된 단일 사무실 유리체내(IVT) 주사 유전자 치료 제품이다.ADVM-022는 항-VEGF 요법에 반응하는 습성 연령 관련 황반변성(습성 AMD) 환자의 치료를 위해 개발되고 있다.이 회사의 두 번째 제품 후보인 ADVM-062(AAV.7m8-L-opsin)는 OPN1LW 유전자의 기능적 복제를 단일 IVT 주사를 통해 blue cone monochromacy (BCM)으로 고통받는 환자의 중심체에 전달하기 위해 개발 중인 유전자 치료제 후보이다.
164,ADX,Adams Diversified Equity Fund, Inc.,Adams Diversified Equity Fund Inc.Adams Diversified Equity Fund Inc.Adams Diversified Equity Fund는 다변화된 폐쇄형 주식 투자 회사다.그 펀드의 투자목표는 자본의 보존 투자로 인한 합리적인 수입의 달성 그리고 시세차익의 기회다.그것의 포트폴리오는 소비자 재량권 소비자 스테이플 에너지 금융 의료 산업 정보기술 재료 부동산 통신 서비스 및 유틸리티에 대한 투자를 포함한다.그 펀드는 내부적으로 관리된다.
165,ADXN,애딕스 테라퓨틱스 ADR,애딕스 테라퓨틱스 ADRAddex Therapeutics Ltd ADR애딕스 테라퓨틱스는 스위스 기반의 임상 단계의 제약 회사이다. 이 회사는 신경 장애에 대한 알로스테릭 조절제로 알려진 경구용 저분자 약물의 개발 및 상업화에 중점을 둔다.이 회사의 임상 프로그램 파이프라인에는 파킨슨병 레보도파 유발 운동이상증(PD-LID)에 대한 2a상 위약 대조 임상 시험인 디프라글루란트(mGlu5 NAM)와 PD-LID에 대한 등록 시험 진입을 준비 중인 ADX71149가 포함된다.mGlu2 양성 알로스테릭 조절제(PAM)인 ADX71149는 파트너인 Janssen Pharmaceuticals Inc.가 정신분열증과 불안 우울증을 치료하기 위해 공동으로 개발하고 있다.또한 이 회사는 통증 과민성 방광 및 기타 장애에 대한 GABABPAM 외상 후 스트레스 장애에 대한 mGlu7 NAM 경증 신경인지 장애에 대한 mGlu2 NAM 파킨슨병에 대한 mGlu4 PAM 및 신경퇴행성 장애에 대한 mGlu3 PAM을 포함한 여러 전임상 프로그램을 진행하고 있다.
166,AE,아담스 리소스 & 에너지,아담스 리소스 & 에너지Adams Resources & Energy Inc아담스 리소스 & 에너지는 미국의 하위 48개 주에 있는 다양한 원유 및 천연 가스 유역에서 원유 마케팅 운송 터미널링 저장에 종사하고 있다.이 회사는 원유 마케팅 운송 저장의 세 가지 부문을 통해 운영된다.원유 마케팅 부문은 100% 소유 자회사인 GulfMark Energy Inc.(GulfMark)의 운영으로 구성된다.운송 부문은 전액 출자 자회사인 STC(Service Transport Company)의 운영으로 구성된다.STC는 액체 화학 물질 가압 가스 아스팔트 및 건화물을 미국 본토 전역과 캐나다 및 멕시코로 임대 방식으로 운송한다.이 회사의 파이프라인 및 저장 부문은 GulfMark가 전액 출자한 자회사 2곳의 운영으로 구성된다.
167,AEAE,얼터너지 애퀴지션,얼터너지 애퀴지션AltEnergy Acquisition Corp얼터너지 애퀴지션은 기업인수목적 회사이다. 이 회사는 합병 자본 증권 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업결합을 수행할 목적으로 형성된다.이 회사는 특정 사업결합 대상을 선택하지 않았으며 이와 관련한 실질적인 논의를 하지 않았다.이 회사는 대체 에너지 부문의 비즈니스 식별에 집중할 예정이다. 이 회사는 운영하지 않으며 어떠한 수익도 창출하지 않는다.
168,AEAEU,AltEnergy Acquisition Units,AltEnergy Acquisition UnitsAltEnergy Acquisition Units얼터너지 애퀴지션은 기업인수목적 회사이다. 이 회사는 합병 자본 증권 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업결합을 수행할 목적으로 형성된다.이 회사는 특정 사업결합 대상을 선택하지 않았으며 이와 관련한 실질적인 논의를 하지 않았다.이 회사는 대체 에너지 부문의 비즈니스 식별에 집중할 예정이다. 이 회사는 운영하지 않으며 어떠한 수익도 창출하지 않는다.
169,AEE,애머런,애머런Ameren Corp애머런은 공공 유틸리티 지주 회사다. 회사는 자회사를 통해 사업을 운영한다. 주요 자산은 Ameren Missouri Ameren Illinois Ameren Transmission Company of Illinois(ATXI)를 비롯한 자회사의 지분이다.회사의 사업 부문에는 Ameren Missouri Ameren Illinois Electric Distribution Ameren Illinois Natural Gas 및 Ameren Transmission이 포함된다.Ameren Missouri 부문에는 Ameren Missouri의 모든 운영이 포함된다.Ameren Illinois 전기 배전 부문은 Ameren Illinois의 전기 배전 사업으로 구성된다.Ameren Illinois 천연 가스 부문은 Ameren Illinois의 천연 가스 사업으로 구성된다.Ameren Transmission 부문은 주로 Ameren Illinois 및 ATXI의 통합 전기 전송 사업으로 구성된다.
170,AEF,abrdn Emerging Markets Equity Income Mutual Fund,abrdn Emerging Markets Equity Income Mutual Fundabrdn Emerging Markets Equity Income Mutual Fund애버딘 이머징마켓 이쿼티 인컴 펀드는 비파생 폐쇄형 관리투자회사입니다.이 펀드의 투자목적은 칠레 증권에 주로 투자하여 시세차익을 추구하는 것입니다.이 펀드는 금융 소비자 스테이플 유틸리티 소비자 재량권 재료 에너지 정보기술 통신 서비스 의료 부동산 산업 등 다양한 분야에 투자합니다.AAML(Averdeen Asset Managers Limited)은 펀드의 투자 자문 역할을 합니다.AAML은 펀드 관리자인 애버딘 자산 관리 PLC의 자회사입니다.
171,AEFC,아에곤 펀딩 컴퍼니 후순위 채권 5.100% 2049년 만기,아에곤 펀딩 컴퍼니 후순위 채권 5.100% 2049년 만기Aegon Funding Company 5 10 Subordinated Notes due 2049아에곤 펀딩 컴퍼니 5.1% Sub. Note는 미국 기반의 회사이다. 이 회사는 특수 목적 법인으로 운영된다. 이 회사는 채무증권 발행 부채 재융자 및 인수 목적과 같은 서비스를 제공한다.이 회사는 Aegon NV의 자회사이다.
172,AEG,아에혼 ADR,아에혼 ADRAegon NV ADR아에혼은 국제생명보험 연금 자산운용회사입니다. 당사의 부문에는 미국 멕시코 및 브라질 네덜란드 영국 중앙 및 동부 유럽 스페인 및 포르투갈 아시아가 포함됩니다.당사는 사망률 질병 그리고 장수의 위험으로부터 보호합니다. 당사의 제품은 사망률 사망률 질병률 및 장수 위험 (담보 대출 연금 상품 은행 상품 등)을 가진 제품을 제공합니다.연금 기간 보험 소득 보호 및 국제/해외 채권과 같은 개별 보호 상품을 제공합니다.헝가리 폴란드 루마니아 터키에서 활동합니다. 홍콩과 싱가포르에서 높은 순가치를 가진 개인에게 판매되는 생명보험을 제공합니다.또한 타사 고객 보험 관련 솔루션을 포함하는 투자 제품도 제공합니다.
173,AEHL,안텔로페 엔터프라이즈 홀딩스,안텔로페 엔터프라이즈 홀딩스Antelope Enterprise Holdings Ltd안텔로페 엔터프라이즈 홀딩스는 외장재 내부 바닥재 주거 및 상업용 건물의 인테리어에 쓰이는 세라믹 타일을 제조하는 회사이다.이 회사에서 생산된 세라믹 타일은 HD 또는 헝다(Hengda) HDL 또는 헝득리(Hengdeli) Pottery Capital of Tang Dynasty TOERTO 그리고 WULIQIAO라는 브랜드로 판매되고 있다.이 회사는 2000여개가 넘는 스타일 색깔 사이즈의 제품을 제공한다.이 회사는 총 5개의 주요 상품 카테고리를 운영하며 자기 소재의 타일 유리 타일 유광의 자기 소재 타일 불규칙한 자연스러운 모양의(시골풍) 타일 유광 유리 타일을 제고한다.이 회사의 생산 시설은 진장 푸젠성 가오안 장시 지역에 위치해 있다.
174,AEHR,에흐르 테스트 시스템즈,에흐르 테스트 시스템즈Aehr Test Systems에흐르 테스트 시스템즈는 반도체 제조 산업에 대한 첨단 테스트 및 번인(burn-in) 제품의 설계 제조 및 마케팅을 하는 회사로 전체 웨이퍼 접촉 테스트 시스템 번인 시스템 테스트 고정 장치 다이 캐리어 및 관련 부속품을 제조 및 판매한다.이 회사의 주요 제품은 고급 번인 및 테스트 시스템(ABT)  FOX 전체 웨이퍼 접점 병렬 테스트 및 번인 시스템 WaferPak 전체 웨이퍼 접점 DiePak 캐리어 및 테스트 픽스처이다.이 회사는 복잡한 논리 장치 메모리 집적회로(IC) 센서 및 광학 장치의 테스트 비용을 절감하고 신뢰성 스크리닝 또는 번인을 수행하도록 설계된 시스템을 개발 제조 및 판매한다.또한 이러한 시스템을 사용하여 패키지형 IC 단일 베어 다이 또는 웨이퍼 형태의 IC의 병렬 테스트 및 번인을 수행할 수 있다.
175,AEI,알셋,알셋Alset Inc알셋은 다각적 지주 회사이다. 이 회사는 자회사를 통해 미국 싱가포르 홍콩 호주 한국에서 부동산 개발 디지털 전환 기술 바이오헬스 활동에 참여하고 있다.이 회사는 자회사인 Alset International Limited을 통해 사업을 운영하고 있다.이 회사의 사업에는 부동산 개발 디지털 혁신 기술 바이오헬스 및 기타 사업 활동이 포함된다.이 회사는 토지분할을 중심으로 부동산 개발 프로젝트를 소유 운영 관리한다.이 회사의 디지털 혁신 기술 비즈니스는 다양한 기술로 컨설팅 구현 및 개발 서비스를 제공한다.이 회사의 바이오헬스 사업은 연구비 지원과 건강한 라이프스타일을 도모하는 제품 개발·판매에 집중하고 있다.
176,AEIS,어드밴스드 에너지 인더스트리스,어드밴스드 에너지 인더스트리스Advanced Energy Industries Inc어드밴스드 에너지 인더스트리스는 전 세계 고객에게 고도로 엔지니어링된 정밀 전력 변환 측정 및 제어 솔루션을 제공한다.이 회사는 유틸리티 또는 건물 시설에서 나오는 원시 전력을 변환 정제 및 수정하는 정밀 전력 제품을 설계 제조 판매 및 지원한다.그리고 전력을 다양한 복잡한 장비에 전력을 공급하는 데 필요한 요구 사항을 충족하기 위해 예측 가능하고 반복 가능하며 사용자 정의가 가능한 고도로 제어 가능하고 사용 가능한 다양한 유형의 전력으로 변환한다.이 회사의 전력 솔루션은 반도체 장비 산업 생산 의료 및 생명 과학 데이터 센터 컴퓨팅 네트워킹 및 통신을 포함한 다양한 산업 분야의 복잡한 애플리케이션에서 고객의 혁신을 가능하게 한다.또한 다양한 산업 시장에서 주로 전력 및 온도의 고급 측정 및 교정을 위한 관련 감지 제어 및 계측 제품을 공급한다.
177,AEL,아메리칸 에퀴티 인베스트먼트 라이프 홀딩,아메리칸 에퀴티 인베스트먼트 라이프 홀딩American Equity Investment Life Holding Co아메리칸 에퀴티 인베스트먼트 라이프 홀딩은 고정 지수 및 고정 금리 연금 상품의 개발 및 판매에 종사하고 있다.이 회사는 생명보험 계열사인 American Equity Investment Life Insurance Company(American Equity Life) American Equity Investment Life Insurance Company of New York(American Equity Life of New York) 및 Eagle Life Insurance Company(Eagle Life)를 통해 고정 연금 상품을 발행하고 있다.이 회사의 상품 유형에는 고정 인덱스 연금 연간 재설정 고정 금리 연금 다년 고정 금리 연금 및 단일 프리미엄 즉시 연금이 포함된다.이 회사는 독립 마케팅 조직(IMO) 브로커/딜러 은행 및 등록된 투자 고문을 통한 독립 에이전트를 포함하는 가변 비용 유통 네트워크를 통해 제품을 판매한다.이 회사의 재무 미수금은 상업 담보 대출 농업 담보 대출 및 주택 담보 대출의 세 가지 담보 대출 포트폴리오 부문으로 구성된다.
178,AEL PR A,아메리칸 에쿼티 인베스트먼트 라이프 홀딩 우선주 시리즈 A 5.95%,아메리칸 에쿼티 인베스트먼트 라이프 홀딩 우선주 시리즈 A 5.95%American Equity Invt Life Hldg 1000 Depositary Shares Representing Non Cum Prf아메리칸 에퀴티 인베스트먼트 라이프 홀딩은 고정 지수 및 고정 금리 연금 상품의 개발 및 판매에 종사하고 있다.이 회사는 생명보험 계열사인 American Equity Investment Life Insurance Company(American Equity Life) American Equity Investment Life Insurance Company of New York(American Equity Life of New York) 및 Eagle Life Insurance Company(Eagle Life)를 통해 고정 연금 상품을 발행하고 있다.이 회사의 상품 유형에는 고정 인덱스 연금 연간 재설정 고정 금리 연금 다년 고정 금리 연금 및 단일 프리미엄 즉시 연금이 포함된다.이 회사는 독립 마케팅 조직(IMO) 브로커/딜러 은행 및 등록된 투자 고문을 통한 독립 에이전트를 포함하는 가변 비용 유통 네트워크를 통해 제품을 판매한다.이 회사의 재무 미수금은 상업 담보 대출 농업 담보 대출 및 주택 담보 대출의 세 가지 담보 대출 포트폴리오 부문으로 구성된다.
179,AEL PR B,아메리칸 에쿼티 인베스트먼트 라이프 홀딩 우선주 시리즈 B 6.625%,아메리칸 에쿼티 인베스트먼트 라이프 홀딩 우선주 시리즈 B 6.625%American Equity Invt Life Hldg 1000 DS Repstg 1 Non Cumulative Pref Shs Series B아메리칸 에퀴티 인베스트먼트 라이프 홀딩은 고정 지수 및 고정 금리 연금 상품의 개발 및 판매에 종사하고 있다.이 회사는 생명보험 계열사인 American Equity Investment Life Insurance Company(American Equity Life) American Equity Investment Life Insurance Company of New York(American Equity Life of New York) 및 Eagle Life Insurance Company(Eagle Life)를 통해 고정 연금 상품을 발행하고 있다.이 회사의 상품 유형에는 고정 인덱스 연금 연간 재설정 고정 금리 연금 다년 고정 금리 연금 및 단일 프리미엄 즉시 연금이 포함된다.이 회사는 독립 마케팅 조직(IMO) 브로커/딜러 은행 및 등록된 투자 고문을 통한 독립 에이전트를 포함하는 가변 비용 유통 네트워크를 통해 제품을 판매한다.이 회사의 재무 미수금은 상업 담보 대출 농업 담보 대출 및 주택 담보 대출의 세 가지 담보 대출 포트폴리오 부문으로 구성된다.
