i,코드,상품명,거래소,개요,
2,AAA,AXS First Priority CLO Bond ETF,아멕스 증권거래소,이 펀드는 자본보존과 소득을 추구한다. 이 펀드는 적극적으로 운용되는 ETF로, 정상적인 상황에서 순자산의 80% 이상을 미국 달러 위주 담보 대출 채무의 AAA 등급 1순위 채무 환산에 투자함으로써 투자 목적을 추구한다.
3,AAAU,Goldman Sachs Physical Gold ETF,아멕스 증권거래소,이 펀드는 투자자들에게 주식을 통해 금에 투자할 수 있는 기회를 제공하고 골드 코퍼레이션이 금을 안전하게 보관할 수 있도록 하는 방안을 모색하고 있습니다. 트러스트가 보유하고 있는 금은 런던바와 금 순도가 최소 99.5%인 다른 금 제품을 포함합니다(동전, 주물, 주물 및 주형 막대를 포함하되 이에 국한되지 않음).
1505,BWEB,Bitwise Web3 ETF,아멕스 증권거래소,이 펀드는 수수료와 비용을 제외하고, 일반적으로 Bitwise Web3 Equities Index의 성과에 해당하는 투자 결과를 추구한다. 일반적으로, 이 펀드는 순자산과 차입금의 80% 이상을 지수로 구성된 증권에 투자한다.
1507,BWET,Breakwave Tanker Shipping ETF,아멕스 증권거래소,이 펀드는 원유 운송 가격을 측정하는 특정 지수에 대한 가장 가까운 일정 분기 선물 계약으로 구성된 포트폴리오의 성과를 추적하여 투자자에게 펀드의 비용 및 부채 전 원유 유조선 운임 선물 가격의 일일 변동에 대한 노출을 제공하고자 한다.
1515,BWX,SPDR Bloomberg International Treasury Bond ETF,아멕스 증권거래소,이 펀드는 수수료와 비용 차감 이전 일반적으로 미국 밖의 투자 등급 국가의 고정금리 지역 통화 국가채무를 추적하는 지수의 가격과 수익성과에 부합하는 투자 성과를 제공하고자 합니다.
1517,BWZ,SPDR Bloomberg Short Term Intl Treasury Bd ETF,아멕스 증권거래소,이 펀드는 수수료와 비용을 제외하고 일반적으로 Bloomberg 1-3 Year Global Treasury ex-US Capped Index의 가격과 수익률에 상응하는 투자 결과를 제공하고자 한다. 이 펀드는 샘플링 전략을 채택하고 있는데, 이것은 그 펀드가 지수의 모든 증권을 구매할 필요가 없다는 것을 의미한다.
1528,BYLD,iShares Yield Optimized Bond ETF,아멕스 증권거래소,이 펀드는 Morningstar U.S. Bond Market Yield-Optimized Index의 투자 결과를 추적하기 위해 노력하고 있습니다. 이 지수의 목적은 정부관련 고정수익증권, 증권화된 고정소득증권, 투자등급 신용 및 비투자등급 신용증권에 대한 배분을 나타내는 것입니다.
1535,BYOB,SoFi Be Your Own Boss ETF,나스닥 증권거래소,이 펀드는 장기적인 자본 절상을 추구한다. 이 펀드는 적극적으로 운용되는 ETF로, 펀드 투자 고문인 Toroso Investments, LLC가 '긱 이코노미'(Gig economy)의 일부로 여기는 전 세계 상장 기업의 포트폴리오에 주로 투자함으로써 투자 목적을 달성하고자 한다.
1536,BYRE,Principal Real Estate Active Opportunities ETF,아멕스 증권거래소,이 펀드는 총 수익을 추구한다. 이 펀드는 매입 당시 순자산의 80% 이상을 부동산 산업에 종사하는 기업의 유가증권에 투자한다. 이러한 부동산 회사는 부동산 산업과 관련된 투자, 제품 또는 서비스에서 파생된 자산, 수입 또는 이익의 50% 이상을 가지고 있다.
1539,BYTE,Roundhill IO Digital Infrastructure ETF,아멕스 증권거래소,이 펀드는 수수료 및 비용을 제외하고 IO Digital Infrastructure 지수의 성과를 추적하려고 한다. 이 지수는 수익의 대부분을 디지털 인프라 자산에서 얻는 40개 미국 및 외환 상장 기업의 보통주로 구성된다. 이 펀드는 비분산형으로 분류된다.
1557,CACG,ClearBridge All Cap Growth ESG ETF,나스닥 증권거래소,이 펀드는 장기 가치상승이익을 추구한다. 이 펀드는 평균 이상의 장기 수익 또는 현금 흐름 성장 가능성이 있고, 재무 및 환경, 사회 및 거버넌스 기준을 충족하는대,중,소 자본 주식의 다각화된 포트폴리오에 투자한다.
1565,CAFG,Pacer US Small Cap Cash Cows Growth Leaders ETF,나스닥 증권거래소,이 펀드는 수수료 및 비용을 제외한 Pacer US Small Cap Cash Cows Growth Leaders 지수의 성과를 추적하고자 한다. 이 펀드는 순자산의 최소 80%과 투자 목적의 차입금을 주로 미국에서 거래되는 대형주 증권에 투자하고자 한다.
1571,CALF,Pacer US Small Cap Cash Cows 100 ETF,아멕스 증권거래소,이 펀드는 Pacer US Small Cap Cash Cows Index의 총 수익률을 추적하려고 합니다. 이 펀드의 총자산의 80% 이상이 자유 현금흐름 수익률이 높은 소규모 자본화 미국 기업에 노출을 제공하도록 설계된 인덱스의 구성요소 증권에 투자될 것입니다.
1577,CAMX,Cambiar Aggressive Value ETF,아멕스 증권거래소,이 펀드는 장기적인 시세차익을 추구한다. 이 펀드는 전환증권 및 파생상품을 포함한 모든 시가총액 범위 내에서 순자산의 최소 80%를 미국 및 비미국 기업의 지분증권에 투자한다.
1583,CAOS,Alpha Architect Tail Risk ETF,아멕스 증권거래소,이 펀드는 시세차익과 경상이익의 조합을 통해 총수익을 극대화하고자 한다. 이 펀드는 일반적으로 시가총액이 큰 회사들을 기준으로 가치가 있는 지수의 성과와 연결된 유가증권에 대한 옵션 계약 포트폴리오에 투자한다.
1584,CAPE,DoubleLine Shiller CAPE US Equities ETF,아멕스 증권거래소,그 펀드는 S&P 500 Index의 총 수익률을 초과하는 총 수익률을 추구한다. 이 펀드는 SEC에 등록된 국가 증권거래소에 상장된 증권에 투자하고, 펀드 주식과 거래한다. 이 펀드는 페니 주(penny stock) 뿐아니라 모든 시가 총액의 회사의 지분증권에 투자할 수 있다.
1595,CARY,Angel Oak Income ETF,아멕스 증권거래소,이 펀드는 경상 수입을 추구한다. 이 펀드는 주로 기관 및 비기관 주택 담보 대출 증권(RMBS), 상업 담보 대출 증권(CMBS), 담보 대출 의무(CLO), 담보 대출 의무(CDO), 담보 담보 담보 대출 의무(CMO) 등에 투자한다.
1596,CARZ,First Trust S-Network Future Vehicles & Tech ETF,나스닥 증권거래소,이 펀드는 S-Network Electric & Future Vehicle Ecosystem Index라고 불리는 주가지수의 가격과 수익률에 대체로 부합하는 투자 결과를 추구한다. 이 펀드는 미래 자동차 제조에 필수적인 기술을 개발하고 공급하는 미래 자동차 및 기술 기업에 투자한다.
1604,CATH,Global X S&P 500 Catholic Values ETF,나스닥 증권거래소,이 펀드는 S&P 500 Catholic Values Index의 가격과 수익률에 일반적으로 부합하는 투자 성과를 추구합니다. 이 지수는 S&P 500 지수에 포함된 미국 주식 증권에 대한 노출을 제공하는 동시에 가톨릭 교회의 도덕적, 사회적 가르침과 일치하도록 고안되었습니다.
1617,CBLS,Changebridge Long Short Equity ETF,아멕스 증권거래소,이 펀드는 변동성을 최소화하면서 장기적인 시세차익을 추구한다. 이 펀드는 적극적으로 운용되는 ETF로 어드바이저가 저평가된 것으로 판단되는 증권을 매입하고, 어드바이저가 가격이 하락할 것으로 판단되는 증권의 단기 포지션을 취함으로써 투자목적을 달성하고자 한다.
1620,CBON,VanEck China Bond ETF,아멕스 증권거래소,이 펀드는 ChinaBond China High Quality Bond Index의 가격과 수익률을 추적합니다. 일반적으로 이 펀드는 전체 자산의 80% 이상을 펀드의 벤치마크의 증권에 투자합니다. 이 펀드는 주로 RMB(Renminbi) 채권에 투자하여 투자목표를 달성하고자 합니다.
1625,CBSE,Changebridge Select Equity ETF,아멕스 증권거래소,이 펀드는 더 넓은 시장보다 시세차익과 낮은 변동성을 추구한다. 이 펀드는 어드바이저가 긍정적인 ESG속성을 나타내는 재무적 특성과 성장잠재력이 평균 이상이라고 판단되는 증권을 매입함으로써 투자목적의 달성을 도모한다.
1656,CCOR,Core Alternative ETF,아멕스 증권거래소,이 펀드는 더 넓은 미국 주식 시장과의 낮은 상관관계를 통해 시세차익과 자본 보존을 추구합니다. 정상적인 시장 상황에서 펀드 순자산의 최소 80%가 지분증권에 투자됩니다. 주로 현재 배당금을 제공하는 경향이 있는 미국 주식 증권에 투자할 예정입니다.
1659,CCRV,iShares Commodity Curve Carry Strategy ETF,아멕스 증권거래소,이 펀드는 ICE BofA Commodity Enhanced Carry Total Return Index의 결과를 추적한다. 이 Index는 광범위한 원자재 분야에서 선택된 18개의 선물개약중, 가장 높은 백워데이션 혹은 가장 낮은 콘탱고를 가진 10개의 선물계약의 실적을 평가한다.
1662,CCSO,Carbon Collective Climate Solutions US Eqty ETF,나스닥 증권거래소,이 펀드는 장기적인 시세차익을 달성하고자 한다. 일반적으로, 이 펀드는 기후 변화를 해결하기 위한 솔루션 구축에 주로 초점을 맞추고 있는 기후 솔루션 회사의 미국 상장 주식 증권에 순자산의 80% 이상을 투자하고 투자 목적으로 차입할 것이다.
1675,CDC,VictoryShares US EQ Income Enh Vol Wtd Idx ETF,나스닥 증권거래소,이 펀드는 CEMP U.S. Large Cap High Dividend 100 Long/Cash Volability Weighted Index의 성과와 일치하는 투자 결과를 수수료 및 비용에 앞서 제공합니다. 이 펀드는 가장 최근의 재구성을 위해 지수에 포함된 미국발행자의 주식에 최소한 80%를 투자합니다.
1677,CDEI,Calvert US Large Cap Diversity Eqty & Inc Idx ETF,아멕스 증권거래소,이 펀드는 Calvert US Large-Cap Diversity Research Index의 성과를 추적하려고 한다. 이 펀드는 순자산의 최소 80%를 Calvert Principles(캘버트 원칙)에 부합하는 방식으로 사업을 영위하는 대기업의 보통주로 구성된 기초 지수에 포함된 유가증권에 투자한다.
1679,CDL,VictoryShares US LgCp High Div Vol Wtd Idx ETF,나스닥 증권거래소,이 펀드는 CEMP US Large Cap High Dividend 100 Volability Weighted Index의 성과를 추적하는 투자 결과를 제공하고자 합니다. 이 지수는 펀드 투자자문사가 만든 관리되지 않는 지수입니다. 이 지수는 지수에서 가장 높은 배당 수익률 100주의 공통 주식으로 구성되어 있습니다.
1690,CDX,Simplify High Yield PLUS Credit Hedge ETF,아멕스 증권거래소,이 펀드는 신용위험을 완화하면서 고수익 채권에 투자함으로써 경상수익을 극대화하는 것을 추구한다. 이 펀드는 주로 ETF를 매입하고 신용 헤지 파생 전략(credit hedge derivatives strategy )을 펀드 투자에 적용하여 정크본드(junk bond)로 알려진 고수익 채권에 투자하고자 한다.
1700,CEFA,Global X S&P Catholic Values Developed ex-US ETF,나스닥 증권거래소,이 펀드는 S&P Developed ex-US Catholic Values 인덱스의 성과에 대체로 부합하는 투자 성과를 제공하는 동시에 가톨릭 교회의 도덕적, 사회적 가르침과도 일치하도록 미국 이외의 지역에서 개발된 시장 지분증권에 대한 노출을 제공하기 위해 고안되었다.
1702,CEFS,Saba Closed-End Funds ETF,아멕스 증권거래소,이 펀드는 시세차익과 배당수익을 제공하고자 한다. 이 펀드는 배당 및 고수익 증권에 투자하는 기초 펀드를 포함하여 주로 고수익 기회를 추구하는 폐쇄형 펀드가 발행하는 유가증권에 순자산을 정상적으로 투자함으로써 투자 목적을 달성하고자 한다.
1713,CEMB,iShares JP Morgan EM Corporate Bond ETF,아멕스 증권거래소,이 펀드는 JP Morgan CEMBI Broadversified Core Index의 가격과 수익률을 추적하고자 합니다. 기초 지수는 신흥 시장 회사채 시장의 미국 달러 표시 실적을 추적합니다. 기본 인덱스에 포함된 모든 결합은 설정된 규칙 기반 기준으로 선택됩니다.
1726,CETF,DriveWealth ICE 100 Index ETF,아멕스 증권거래소,이 펀드는 지수의 성과를 추적하는 투자 결과를 제공하고자 한다. 이 지수는 미국 상장 상위 100개 ETF의 성과를 추적하고 독점적 방법에 기반하여 규모, 유동성 및 위험 조정 수익률에 따라 적격 ETF의 순위를 매기는 규칙 기반 동일 가중 지수다.
1737,CFA,VictoryShares US 500 Volatility Wtd Index ETF,나스닥 증권거래소,이 펀드는 CEMP U.S. Large Cap 500 Volability Weighted Index의 성과와 일치하는 투자 결과를 수수료 및 비용에 앞서 제공하고자 합니다. 정상적인 조건에서, 이 펀드는 가장 최근의 재구성을 위해 지수에 포함된 미국발행자의 유가증권에 적어도 80%를 투자합니다.
1740,CFCV,ClearBridge Focus Value ESG ETF,아멕스 증권거래소,이 펀드는 장기 가치상승이익을 추구한다. 이 펀드는 적어도 80%의 총자본을 주식에 투자하거나, 비슷한 경제적 특성을 가지고 있으며, 투자가 허용된, 시가총액이 큰 기업, 그리고 재무 및 ESG 기준을 충족한 장내거래에 투자한다.
1754,CFO,VictoryShares US 500 Enhanced Volatility Wtd Index ETF,나스닥 증권거래소,이 펀드는 CEMP U.S. Large Cap 500 Long/Cash Volability Weighted Index의 성과와 일치하는 투자 결과를 수수료 및 비용에 앞서 제공하고자 합니다. 이 펀드는 가장 최근의 재구성을 위해 지수에 포함된 미국발행자들의 증권에 최소한 80%를 투자하고 있습니다.
1765,CGCP,Capital Group Core Plus Income ETF,아멕스 증권거래소,이 펀드는 자본보전과 더불어 경상수익을 제공하고, 총수익률을 극대화하고자 한다. 이 펀드는 일반적으로 자산의 80% 이상을 파생상품으로 대표되는 채권 및 기타 채무에 투자한다. 이 펀드는 회사채와 채무 및 저당에 투자할 수 있다.
1766,CGDV,Capital Group Dividend Value ETF,아멕스 증권거래소,이 펀드는 미국 주식의 평균 수익률을 초과하는 수익을 창출하고 원금 성장의 기회를 제공하고자 한다. 이 펀드는 자산 중 최소 80%를 시가총액이 40억 달러 이상인 미국에 본사를 둔 대기업의 배당성 보통주에 투자한다.
1769,CGGO,Capital Group Global Growth Equity ETF,아멕스 증권거래소,이 펀드는 자본의 장기적인 성장을 제공하고자 한다. 이 펀드는 성장 가능성이 있는 전 세계 기업의 보통주에 주로 투자한다. 이 펀드는 보통 자산의 최소 80%를 주식 증권에 투자한다. 이 펀드는 미국 이외의 지역에 주소를 둔 발행사에 상당한 투자를 할 예정이다.
1770,CGGR,Capital Group Growth ETF,아멕스 증권거래소,이 펀드는 자본의 성장을 제공하고자 한다. 이 펀드는 주로 보통주에 투자하며 자본의 성장 기회를 제공하는 것으로 보이는 기업에 투자하고자 한다. 이 펀드는 자산의 최대 25%를 미국 이외의 지역에 소재하고 있는 보통주 및 기타 발행주 증권에 투자할 수 있다.
1771,CGMS,Capital Group US Multi-Sector Inc. ETF,아멕스 증권거래소,이 펀드는 높은 수준의 경상 수입을 제공하려고 한다. 이 펀드의 2차 목표는 자본 가치 상승이다. 이 펀드는 자산의 최소 80%를 미국 내에 발행 증권에 투자한다. 이 펀드는 비분산형이며, 그렇지 않은 경우보다 더 적은 수의 발행자에게 자산의 더 많은 부분을 투자할 수 있다.
1772,CGMU,Capital Group Municipal Income ETF,아멕스 증권거래소,이 펀드는 자본의 보존과 일관되게 정규 연방 소득세가 면제되는 높은 수준의 경상 소득을 제공하고자 한다. 이 펀드는 보통 자산의 80% 이상을 정기 연방 소득세가 면제되는 증권에 투자하거나, 80% 이상의 소득을 그로 부터 얻을 것이다.
1777,CGSD,Capital Group Short Duration Inc. ETF,아멕스 증권거래소,이 펀드는 자본의 보존과 일치하는 경상 수입과 최대 총 수익을 추구한다. 이 펀드는 일반적으로 파생상품으로 대표될 수 있는 채권 및 기타 채무 증권에 자산의 최소 80%를 투자할 것이다. 이 펀드는 회사채와 부채 및 저당에 투자할 수 있다.
1779,CGUS,Capital Group Core Equity ETF,아멕스 증권거래소,이 펀드는 자본과 수입의 장기적인 성장을 달성하고자 한다. 일반적으로 이 펀드는 어드바이저가 절상 및 배당 가능성이 있다고 믿는 회사의 보통주에 투자한다. 이 펀드는 보통 자산의 최소 80%를 주식 증권에 투자한다.
1780,CGV,Conductor Global Equity Value ETF,아멕스 증권거래소,이 펀드는 장기적인 위험 조정 총 수익을 제공하려고 한다. 이 펀드의 어드바이저는 펀더멘털 기반의 정량적 요인 모델을 사용하여 시장에서 저평가된 투자를 식별하고자 한다. 이 펀드는 적어도 세 나라와 경제적으로 묶여 있는 주식 증권에 투자하려고 한다.
1781,CGW,Invesco S&P Global Water Index ETF,아멕스 증권거래소,이 펀드는 S&P 글로벌 워터 지수라고 하는 주식 지수의 성과, 즉 펀드의 수수료와 비용 이전에 해당하는 투자 성과를 추구합니다. 이 지수는 글로벌 개발 시장 거래소에 상장된 수많은 기업 중에서 선정된 50개의 주식 증권으로 구성되어 있습니다.
1782,CGXU,Capital Group International Focus Equity ETF,아멕스 증권거래소,이 펀드는 자본의 장기적인 성장을 제공하고자 한다. 일반적으로 이 펀드는 어드바이저가 성장가능성이 있다고 믿는 신흥시장에 주소를 둔, 미국 이외의 지역에 소재한 기업의 지분증권에 자산의 최소 80%를 투자한다.
1784,CHAT,Roundhill Generative AI And Technology ETF,아멕스 증권거래소,이 펀드는 장기적인 자본 가치 상승을 추구한다. 생성형 AI와 관련 기술에 집중하는 신흥 시장의 AI 투자 기업을 포함한 글로벌 거래소 상장 기업의 주식 증권에 투자함으로써 투자 목표를 달성하고자 한다.
1786,CHB,Global X China Biotech Innovation ETF,나스닥 증권거래소,이 펀드는 Solactive China Biotech Innovation Index의 가격과 수익률에 상응하는 투자 결과를 제공하고자 한다. 이 기초지수는 차이나스 바이오산업에 직접 관여하는 거래소 상장기업에 대한 노출을 제공하기 위해 마련됐다.
1798,CHGX,AXS Change Finance ESG ETF,아멕스 증권거래소,이 펀드는 수수료와 비용을 제외하고, Change Finance Diversified Impact US Large Cap Fossil Fuel Free Index의 성과를 추적하고자 한다. 이 지수는 미국 상장기업의 약 100개 지분증권의 성과를 측정하고 ESG 표준을 충족하지 못하는 기업은 제외한다.
1801,CHIC,Global X MSCI China Communication Services ETF,아멕스 증권거래소,이 펀드는 MSCI China Communication Services 10/50 지수의 가격과 수익률에 일반적으로 해당하는 투자 결과를 제공하고자 합니다. 이 펀드는 MSCI 글로벌 투자시장지수 방법론에 따라 중국에서 분류된 유가증권의 실적을 반영하기 위한 것입니다.
1802,CHIE,Global X MSCI China Energy ETF,아멕스 증권거래소,이 펀드는 MSCI China Energy IMI Plus 10/50 지수의 가격과 수익률에 일반적으로 부합하는 투자 성과를 제공하고자 합니다. 기초지수는 MSCI 글로벌 투자시장지수 방법론에 따라 중국에서 분류된 유가증권의 실적을 측정하기 위한 것입니다.
1803,CHIH,Global X MSCI China Health Care ETF,아멕스 증권거래소,이 펀드는 MSCI China Health Care 10/50 Index의 가격과 수익률에 일반적으로 부합하는 투자 성과를 제공하고자 합니다. 이 지수는 MSCI 글로벌 투자형 시장지수 방법론에 따라 중국에서 영업 중인 것으로 분류된 유가증권의 실적을 측정하기 위한 것입니다.
1804,CHII,Global X MSCI China Industrials ETF,아멕스 증권거래소,이 펀드는 MSCI 차이나 투자지수 10/50의 가격과 수익률에 일반적으로 부합하는 투자 성과를 제공하고자 합니다. 기초지수는 MSCI 글로벌 투자시장지수 방법론에 따라 중국에서 분류된 유가증권의 실적을 반영하기 위한 것입니다.
1805,CHIK,Global X MSCI China Information Technology ETF,아멕스 증권거래소,이 펀드는 MSCI 중국정보기술 10/50지수의 가격과 수익성과에 일반적으로 부합하는 투자 성과를 제공하고자 합니다. 이 지수는 MSCI Global Investabable Markets Index Methodology에 따라 중국에서 영업 중인 것으로 분류된 유가증권의 성과를 측정하기 위한 것입니다.
1806,CHIM,Global X MSCI China Materials ETF,아멕스 증권거래소,이 펀드는 MSCI China Materials 10/50 Index의 가격과 수익률에 일반적으로 해당하는 투자 결과를 제공하고자 합니다. 이 인덱스는 MSCI 글로벌 투자시장지수 방법론에 따라 중국에서 분류된 유가증권의 실적을 측정하기 위한 것입니다.
1807,CHIQ,Global X MSCI China Consumer Discretionary ETF,아멕스 증권거래소,이 펀드는 MSCI 중국 소비자평가지수 10/50의 가격 및 수익성 성과에 일반적으로 부합하는 투자 성과를 제공하기 위해 노력하고 있습니다. 기초지수는 MSCI 글로벌 투자시장지수 방법론에 따라 중국에서 분류된 유가증권의 실적을 반영하기 위한 것입니다.
1808,CHIR,Global X MSCI China Real Estate ETF,아멕스 증권거래소,이 펀드는 MSCI 차이나 부동산 10/50 지수의 가격과 수익률에 일반적으로 부합하는 투자 성과를 제공하고자 합니다. 이 지수는 MSCI 글로벌 투자형 시장지수 방법론에 따라 중국에서 영업 중인 것으로 분류된 유가증권의 실적을 측정하기 위한 것입니다.
1809,CHIS,Global X MSCI China Consumer Staples ETF,아멕스 증권거래소,이 펀드는 MSCI China Consumer Staples 10/50 지수의 가격과 수익률에 일반적으로 해당하는 투자 결과를 제공하는 것을 추구합니다. 이 지수는 MSCI 글로벌 투자시장지수 방법론에 따라 중국에서 영업으로 분류되는 증권의 실적을 측정하기 위한 것입니다.
1810,CHIU,Global X MSCI China Utilities ETF,아멕스 증권거래소,이 펀드는 MSCI 차이나 유틸리티 10/50 지수의 가격과 수익률에 일반적으로 부합하는 투자 성과를 제공하고자 합니다. 이 지수는 MSCI 글로벌 투자형 시장지수 방법론에 따라 중국에서 영업 중인 것으로 분류된 유가증권의 실적을 측정하기 위한 것입니다.
1811,CHIX,Global X MSCI China Financials ETF,아멕스 증권거래소,이 펀드는 MSCI 차이나 파이낸스 10/50 지수의 가격과 수익률에 일반적으로 부합하는 투자 성과를 제공하고자 합니다. 기초지수는 MSCI 글로벌 투자시장지수 방법론에 따라 중국에서 분류된 유가증권의 실적을 반영하기 위한 것입니다.
1819,CHNA,Loncar China BioPharma ETF,나스닥 증권거래소,이 펀드는 론카 차이나 바이오파마 지수의 성과를 추적하고자 합니다. 이 펀드는 나스닥이나 홍콩 증권거래소 상장기업인 나스닥의 세계에서 만들어진 지수의 구성요소 증권에 적어도 80%를 투자하고 있습니다.
1823,CHRG,Enrgy And Mnrls Grp EV Solar And Batt Matrls Ftrs Str ETF,아멕스 증권거래소,이 펀드는 장기적인 시세차익을 추구한다. 이 펀드는 일반적으로 리튬, 니켈, 구리 및 코발트 거래소 거래 선물 계약, 배터리 및 배터리 에너지 저장 시스템과 관련된 지분 증권 및 담보에 직접 또는 완전 소유 자회사를 통해 투자한다.
1843,CIBR,First Trust NASDAQ Cybersecurity ETF,나스닥 증권거래소,이 펀드는 Nasdaq CEA Cybersecurity Index라고 불리는 주식지수의 가격과 수익률에 일반적으로 해당하는 투자결과를 추구합니다. 순자산의 90% 이상을 지수를 구성하는 보통주에 투자합니다. 이 지수에는 CEA가 "사이버 보안" 회사로 분류한 증권이 포함될 것입니다.
1844,CID,VictoryShares Internatl High Div Vol Wtd Idx ETF,나스닥 증권거래소,이 펀드는 CEMP International High Dividend 100 Volatibility Weighted Index의 성과를 추적하는 투자 결과를 제공하기 위해 노력하고 있습니다. 이 지수는 펀드의 투자자문사가 지수의 배당수익률 100위권의 보통주로 구성하여 만든 관리되지 않는 지수입니다.
1853,CIL,VictoryShares International Volatility Wtd Idx ETF,나스닥 증권거래소,이 펀드는 수수료와 비용 차감 전 성과가 CEMP International 500 Volatibility Weighted Index의 성과를 추적하는 투자 결과를 제공하고자 합니다. 이 지수는 지수 구성요소 증권이 결정되는 시점에 측정된 시가총액 기준으로 500대 외국기업으로 구성되어 있습니다.
1866,CIRC,JPMorgan Sustainable Consumption ETF,나스닥 증권거래소,이 펀드는 장기적인 시세차익을 달성하고자 한다. 이 펀드는 어드바이저의 의견에 따라 천연 자원을 보존하고, 자원 사용을 개선하거나, 낭비를 줄이는 데 도움이 되는 솔루션을 개발하고 있는 회사와 그러한 투자에 대한 증가하는 수요로부터 이익을 얻을 수 있는 좋은 위치에 있는 회사에 투자한다.
1873,CIZ,VictoryShares Developed Enhanced Vol Wtd Idx ETF,나스닥 증권거래소,이 펀드는 수수료와 비용 차감 이전, CEMP International 500 Long/Cash Volatibility Weighted Index의 실적과 일치하는 투자 결과를 제공하고자 합니다. 이 펀드는 일반적으로 지수의 모든 구성요소 증권에 투자할 수 있으며, 이 경우 어드바이저가 지수의 이익을 가장 잘 대변한다고 판단합니다.
1898,CLIA,Veridien Climate Action ETF,아멕스 증권거래소,그 기금은 기후 변화 완화에 기여하는 기술과 사업 모델을 가진 공기업에 투자함으로써 자본의 장기적인 성장을 추구한다. 그 펀드는 활동과 상품이 기후 변화 완화에 상당한 기여를 하는 기업에 순자산의 최소 80% 이상을 투자할 것이다.
1903,CLIX,ProShares Long Online/Short Stores ETF,아멕스 증권거래소,이 펀드는 ProShares 온라인 소매 지수의 매수 포지션과 Solactive-ProShares Bricks 및 Mortar 소매 지수의 매도 포지션으로 구성된 ProShares Long Online/Short Store Index의 성과를 추적하고자 합니다. 이 펀드는 전체 자산의 80% 이상을 온라인 지수에 투자할 예정입니다.
1910,CLNR,IQ Cleaner Transport ETF,아멕스 증권거래소,이 펀드는 일반적으로 IQ Candriam Cleaner Transport 지수의 가격 및 수익률 성과에 상응하는 투자 결과를 추구한다. 이 지수는 보다 환경적으로 효율적인 운송 기술 전환을 지원하는 회사의 지분 증권에 대한 노출을 제공하도록 설계되었다.
1911,CLOA,BlackRock AAA CLO ETF,나스닥 증권거래소,이 펀드는 USD 표시 AAA CLO로 구성된 포트폴리오에 투자하여 자본 보존 및 경상 수익을 제공하고자 한다. 이 펀드는 자산의 80% 이상을 주요 평가 기관 중 하나 이상에서 평가했거나 경영진이 유사한 품질로 결정한 USD 표시 CLO에 투자한다.
1915,CLOI,VanEck CLO ETF,아멕스 증권거래소,이 펀드는 자본 보존과 경상 수입을 추구한다. 이 펀드는 일반적으로 총 자산의 80% 이상을 모든 만기의 담보 대출 채무(CLO)의 투자 등급 부채 분할발행(tranche)에 투자한다. 이 펀드는 주로 미국 달러 표시 CLO 증권에 투자할 계획이다.
1916,CLOU,Global X Cloud Computing ETF,나스닥 증권거래소,이 펀드는 일반적으로 Indxx Global Cloud Computing Index의 가격과 수익률에 해당하는 투자 결과를 제공하기 위해 노력하고 있습니다. 이 기초 지수는 클라우드 컴퓨팅 기술의 채택이 증가함에 따라 이익을 얻을 수 있는 위치에 있는 교환 상장 회사에 대한 노출을 제공하도록 설계되었습니다.
1926,CLRG,IQ Chaikin US Large Cap ETF,나스닥 증권거래소,이 펀드는 기초 지수인 나스닥 차이킨 파워 US Large Cap Index의 가격과 수익 실적을 추적하는 투자 결과를 찾고 있습니다. 이 펀드는 정상적인 상황에서 자산 가치의 80% 이상을 대규모 자본 미국발행자의 증권에 투자하는 정책을 채택했습니다.
1929,CLSA,Cabana Target Leading Sector Aggressive ETF,아멕스 증권거래소,이 펀드는 장기적인 성장을 제공하고자 한다. 이 펀드의 자산을 배분할 때, 서브 어드바이저는 공격적인 투자방식을 활용할 예정이다. 이는 경기주기의 다양한 시점에서 성과가 좋다고 여겨지는 부문에 대한 배분을 통해 큰 위험에 대해 헤징(hedging)하는 동시에 수익을 극대화하는 방법을 모색할 것이다.
1930,CLSC,Cabana Target Leading Sector Conservative ETF,아멕스 증권거래소,이 펀드는 장기적인 성장을 추구한다. 이 펀드의 서브 어드바이저는 보수적인 투자 스타일을 활용한다. 이 스타일은 하락 시장에서 최소 변동성을 목표로 하는 포트폴리오를 최적화하는 동시에 경제 주기 내 다양한 지점에서 더 나은 성과를 낼 것으로 여겨지는 부문에 할당을 통해 상승 시장에서 성장을 추구한다.
1932,CLSE,Convergence Long Short Equity ETF,아멕스 증권거래소,이 펀드는 장기적인 자본 성장을 추구한다. 이 펀드는 정상적인 시장 상황에서 순자산의 최소 80%를 국내 기업의 주식형 증권의 롱포지션과 숏포지션 투자를 통해 목표를 달성하고자 한다. 이 펀드는 주로 중대형 시가총액을 가진 기업에 초점을 맞추고 있다.
1934,CLSM,Cabana Target Leading Sector Moderate ETF,아멕스 증권거래소,이 펀드는 장기적인 성장을 제공하고자 한다. 이 펀드의 서브 어드바이저는 펀드의 자산을 배분할 때 중간 투자 방식을 활용할 것이며, 이 방식은 경기 사이클 내의 다양한 시점에서 실적이 우수한 것으로 판단되는 부문에 대한 배분을 통해 자본 보존과 성장 사이의 균형을 추구할 것이다.
