i,이름, 코드, 거래소, koscom_day, naver_day
2687,하트랜드 파이낸셜 USA,HTLF.O,나스닥 증권거래소,20230331,20230331
2689,허츠 글로벌 홀딩스,HTZ.O,나스닥 증권거래소,20230331,20230331
2690,허벨,HUBB.K,뉴욕 거래소,20230331,20230331
2692,허브 그룹,HUBG.O,나스닥 증권거래소,20230331,20230331
2693,허브스팟,HUBS.K,뉴욕 거래소,20230331,20230331
2694,Hudson Acquisition I Units,HUDAU.O,나스닥 증권거래소,20220930,20220930
2695,화디 인터내셔널 그룹,HUDI.O,나스닥 증권거래소,20220930,20220930
2696,FSD 파마,HUGE.CD,나스닥 증권거래소,20230331,20230331
2697,후이쩌 홀딩 ADR,HUIZ.O,나스닥 증권거래소,20230331,20230331
2698,휴마나,HUM,뉴욕 거래소,20230331,20230331
2699,휴마사이트,HUMA.O,나스닥 증권거래소,20230331,20230331
2700,헌츠맨,HUN,뉴욕 거래소,20230331,20230331
2701,허코 컴퍼니스,HURC.O,나스닥 증권거래소,20230430,20230430
2702,휴런 컨설팅 그룹,HURN.O,나스닥 증권거래소,20230331,20230331
2703,휴스턴 아메리칸 에너지,HUSA.K,아멕스 증권거래소,20230331,20230331
2704,헛 8 마이닝,HUT.TO,나스닥 증권거래소,20230331,20230331
2705,후야 ADR,HUYA.K,뉴욕 거래소,20230331,20230331
2707,하버티 퍼니처,HVT,뉴욕 거래소,20230331,20230331
2708,호손 뱅크셰어즈,HWBK.O,나스닥 증권거래소,20230331,20230331
2709,핸콕 휘트니,HWC.O,나스닥 증권거래소,20230331,20230331
2710,헬스웰 애퀴지션 I,HWEL.O,나스닥 증권거래소,20230331,20230331
2711,호킨스,HWKN.O,나스닥 증권거래소,20230402,20230402
2712,호크스 애퀴지션,HWKZ.K,뉴욕 거래소,20230331,20230331
2713,하우멧 에어로스페이스,HWM,뉴욕 거래소,20230331,20230331
2715,헥셀,HXL,뉴욕 거래소,20230331,20230331
2716,하이스터-예일 머티리얼스 핸들링,HY,뉴욕 거래소,20230331,20230331
2717,New America High Income Closed Fund,HYB,뉴욕 거래소,20221231,20221231
2718,하이드로팜 홀딩스,HYFM.O,나스닥 증권거래소,20230331,20230331
2719,Western Asset High Yield Defined Opportunity Fund,HYI,뉴욕 거래소,20221130,20221130
2720,하일리온 홀딩스,HYLN.K,뉴욕 거래소,20230331,20230331
2721,하이크로프트 마이닝 홀딩,HYMC.O,나스닥 증권거래소,20230331,20230331
2722,하이퍼파인,HYPR.O,나스닥 증권거래소,20230331,20230331
2723,해인 금융 지주 그룹 ADR,HYW.O,나스닥 증권거래소,20221231,20221231
2724,하이존 모터스,HYZN.O,나스닥 증권거래소,20230331,20230331
2725,호라이즌 테라퓨틱스,HZNP.O,나스닥 증권거래소,20230331,20230331
2726,마린맥스,HZO,뉴욕 거래소,20230331,20230331
2727,IAC,IAC.O,나스닥 증권거래소,20230331,20230331
2728,아이엠골드,IAG,뉴욕 거래소,20230331,20230331
2729,인테그라 라이프사이언시스 홀딩스,IART.O,나스닥 증권거래소,20230331,20230331
2730,인테그럴 애드 사이언스 홀딩,IAS.O,나스닥 증권거래소,20230331,20230331
2732,인디펜던트 뱅크 (미시건),IBCP.O,나스닥 증권거래소,20230331,20230331
2733,아이벡스,IBEX.O,나스닥 증권거래소,20230331,20230331
2734,아이바이오,IBIO.K,아멕스 증권거래소,20230331,20230331
2735,인터랙티브 브로커스 그룹,IBKR.O,나스닥 증권거래소,20230331,20230331
2736,인터내셔날 비지니스 머신,IBM,뉴욕 거래소,20230331,20230331
2737,ICICI 뱅크 ADR,IBN,뉴욕 거래소,20230331,20230331
2738,인터내셔널 뱅크셰어즈,IBOC.O,나스닥 증권거래소,20230331,20230331
2739,인스톨드 빌딩 프로덕츠,IBP,뉴욕 거래소,20230331,20230331
2740,이뮤니티바이오,IBRX.O,나스닥 증권거래소,20230331,20230331
2741,인디펜던트 뱅크 그룹,IBTX.O,나스닥 증권거래소,20230331,20230331
2742,아이캐드,ICAD.O,나스닥 증권거래소,20230331,20230331
2743,이뮤셀,ICCC.O,나스닥 증권거래소,20230331,20230331
2744,ICC 홀딩스,ICCH.O,나스닥 증권거래소,20230331,20230331
2745,아이스큐어 메디컬,ICCM.TA,나스닥 증권거래소,20230331,20230331
2746,인디펜더스 컨트랙트 드릴링,ICD,뉴욕 거래소,20230331,20230331
2747,인터컨티넨털 익스체인지,ICE,뉴욕 거래소,20230331,20230331
2748,ICF 인터내셔널,ICFI.O,나스닥 증권거래소,20230331,20230331
2749,인트체인스 그룹 ADR,ICG.O,나스닥 증권거래소,20230331,20230331
2751,아이코아 홀딩스,ICHR.O,나스닥 증권거래소,20230331,20230331
2752,ICL 그룹,ICL.TA,뉴욕 거래소,20230331,20230331
2753,i클릭 인터렉티브 아시아 그룹 ADR,ICLK.O,나스닥 증권거래소,20221231,20221231
2754,아이콘,ICLR.O,나스닥 증권거래소,20230331,20230331
2755,인베스트코프 크레디트 매니지먼트,ICMB.O,나스닥 증권거래소,20230331,20230331
2756,아이코닉 스포츠 애퀴지션,ICNC.K,뉴욕 거래소,20230331,20230331
2757,인터셉트 파마슈티컬스,ICPT.O,나스닥 증권거래소,20230331,20230331
2758,씨스타 메디컬 홀딩,ICU.O,나스닥 증권거래소,20230331,20230331
2759,ICU 메디컬,ICUI.O,나스닥 증권거래소,20230331,20230331
2760,아이코사백스,ICVX.O,나스닥 증권거래소,20230331,20230331
2761,파츠 아이디,ID,아멕스 증권거래소,20230331,20230331
2762,아이다코프,IDA,뉴욕 거래소,20230331,20230331
2763,티 스탬프,IDAI.O,나스닥 증권거래소,20230331,20230331
2764,인터디지털,IDCC.O,나스닥 증권거래소,20221231,20221231
2765,아이디어노믹스,IDEX.O,나스닥 증권거래소,20221231,20221231
2766,아이디어노믹스,IDEX.OL,나스닥 증권거래소,20221231,20221231
2767,인텔리체크,IDN.O,나스닥 증권거래소,20230331,20230331
2768,아이다호 스트래터직 리소시스,IDR,아멕스 증권거래소,20230331,20230331
2769,IDT,IDT,뉴욕 거래소,20230430,20230430
2770,아이덱스 래보라토리스,IDXX.O,나스닥 증권거래소,20230331,20230331
2771,아이디야 바이오사이언스,IDYA.O,나스닥 증권거래소,20230331,20230331
2772,아이반호 일렉트릭,IE,아멕스 증권거래소,20230331,20230331
2773,Icahn Enterprises Units,IEP.O,나스닥 증권거래소,20230331,20230331
2774,IES 홀딩스,IESC.O,나스닥 증권거래소,20230331,20230331
2775,아이덱스,IEX,뉴욕 거래소,20230331,20230331
2776,인포버드,IFBD.O,나스닥 증권거래소,20221231,20221231
2777,인터내셔널 플레이버스 & 프레그런스,IFF,뉴욕 거래소,20230331,20230331
2778,인핀트 애퀴지션,IFIN.K,뉴욕 거래소,20230331,20230331
2779,India Closed Fund,IFN,뉴욕 거래소,20221231,20221231
2780,인플락스,IFRX.O,나스닥 증권거래소,20230331,20230331
2782,IGC 파마,IGC,아멕스 증권거래소,20221231,20221231
2783,Voya Global Equity Dividend & Premium Opportunity Closed Fund,IGD,뉴욕 거래소,20230228,20230228
2785,IGM 바이오사이언스,IGMS.O,나스닥 증권거래소,20230331,20230331
2786,인터내셔널 게임 테크놀로지,IGT,뉴욕 거래소,20230331,20230331
2787,인셉션 그로스 애퀴지션,IGTA.O,나스닥 증권거래소,20230331,20230331
2788,아이휴먼 ADR,IH,뉴욕 거래소,20221231,20221231
2789,인터컨티넨탈 호텔 그룹 ADR,IHG,뉴욕 거래소,20221231,20221231
2791,아이하트미디어,IHRT.O,나스닥 증권거래소,20230331,20230331
2792,IHS 홀딩,IHS,뉴욕 거래소,20230331,20230331
2793,인스위츠 호스피털리티 트러스트,IHT,아멕스 증권거래소,20230430,20230430
2794,인포메이션 서비스 그룹,III.O,나스닥 증권거래소,20230331,20230331
2795,인스틸 인더스트리,IIIN.K,뉴욕 거래소,20230401,20230401
2796,I3 버티칼스,IIIV.O,나스닥 증권거래소,20230331,20230331
2797,Invesco Value Municipal Income Closed Fund,IIM,뉴욕 거래소,20230228,20230228
2798,인스피라 테크놀로지스 옥시 BHN,IINN.O,나스닥 증권거래소,20230331,20230331
2799,이노베이티브 인더스트리얼 프로퍼티,IIPR.K,뉴욕 거래소,20230331,20230331
2800,아이케나 온콜로지,IKNA.O,나스닥 증권거래소,20230331,20230331
2801,인히비케이즈 테라퓨틱스,IKT.O,나스닥 증권거래소,20230331,20230331
2802,인텔리전트 리빙 어플리케이션 그룹,ILAG.O,나스닥 증권거래소,20221231,20221231
2803,일루민 홀딩스,ILLM.TO,나스닥 증권거래소,20230331,20230331
2804,일루미나,ILMN.O,나스닥 증권거래소,20230402,20230402
2805,인더스트리얼 로지스틱스 프로퍼티,ILPT.O,나스닥 증권거래소,20230331,20230331
2806,아이맵 ADR,IMAB.O,나스닥 증권거래소,20221231,20221231
2807,인터내셔널 미디어 애퀴지션,IMAQ.O,나스닥 증권거래소,20221231,20221231
2808,아이맥스,IMAX.K,뉴욕 거래소,20230331,20230331
2809,아이미디어 브랜즈,IMBI.O,나스닥 증권거래소,20230128,20230128
2810,IM 카나비스,IMCC.CD,나스닥 증권거래소,20230331,20230331
2811,이뮤노코어 홀딩스 ADR,IMCR.O,나스닥 증권거래소,20230331,20230331
2812,이뮤노젠,IMGN.O,나스닥 증권거래소,20230331,20230331
2813,잉글스 마케츠,IMKTA.O,나스닥 증권거래소,20230325,20230325
2814,이머션,IMMR.O,나스닥 증권거래소,20230331,20230331
2815,이믹스 바이오파마,IMMX.O,나스닥 증권거래소,20230331,20230331
2816,이뮤놈,IMNM.O,나스닥 증권거래소,20230331,20230331
2817,이뮨온,IMNN.O,나스닥 증권거래소,20230331,20230331
2818,임페리얼 오일,IMO,아멕스 증권거래소,20230331,20230331
2819,칩모스 테크놀로지스 ADR,IMOS.O,나스닥 증권거래소,20230331,20230331
2820,임펠 파마슈티컬스,IMPL.O,나스닥 증권거래소,20230331,20230331
2821,임페리얼 페트롤리엄,IMPP.O,나스닥 증권거래소,20230331,20230331
2822,이뮤니어링,IMRX.O,나스닥 증권거래소,20230331,20230331
2824,인티그레이티드 미디어 테크놀로지,IMTE.O,나스닥 증권거래소,20221231,20221231
2825,이매틱스,IMTX.O,나스닥 증권거래소,20230331,20230331
2826,이뮤닉,IMUX.O,나스닥 증권거래소,20230331,20230331
2827,이뮤노반트,IMVT.O,나스닥 증권거래소,20230331,20230331
2828,인터내셔널 머니 익스프레스,IMXI.O,나스닥 증권거래소,20230331,20230331
2829,인8바이오,INAB.O,나스닥 증권거래소,20230331,20230331
2830,인사이트 애퀴지션 Class A,INAQ.O,나스닥 증권거래소,20220930,20220930
2831,퍼스트 인터넷 뱅코프,INBK.O,나스닥 증권거래소,20230331,20230331
2832,인텔리전트 바이오 솔루션스,INBS.O,나스닥 증권거래소,20230331,20230331
2833,인히브릭스,INBX.O,나스닥 증권거래소,20230331,20230331
2834,인터큐어,INCR.TA,나스닥 증권거래소,20230331,20230331
2835,인사이트,INCY.O,나스닥 증권거래소,20230331,20230331
2836,인디펜던트 뱅크 (매사추세츠),INDB.O,나스닥 증권거래소,20230331,20230331
2837,인디 세미컨덕터,INDI.O,나스닥 증권거래소,20230331,20230331
2838,인도네시아 에너지,INDO.K,아멕스 증권거래소,20221231,20221231
2839,인댑터스 테라퓨틱스,INDP.O,나스닥 증권거래소,20230331,20230331
2840,인더스 리얼티 트러스트,INDT.O,나스닥 증권거래소,20230331,20230331
2842,인포매티카,INFA.K,뉴욕 거래소,20230331,20230331
2843,인피니티 파마슈티컬스,INFI.O,나스닥 증권거래소,20230331,20230331
2844,인피네라,INFN.O,나스닥 증권거래소,20230401,20230401
2845,인퓨시스템즈 홀딩스,INFU.K,아멕스 증권거래소,20230331,20230331
2846,인포시스 ADR,INFY.K,뉴욕 거래소,20230331,20230331
2847,ING 그룹 ADR,ING,뉴욕 거래소,20230331,20230331
2848,이노젠,INGN.O,나스닥 증권거래소,20230331,20230331
2849,인그리디언,INGR.K,뉴욕 거래소,20230331,20230331
2850,밍크 테라퓨틱스,INKT.O,나스닥 증권거래소,20230331,20230331
2851,인텔리네틱스,INLX.K,아멕스 증권거래소,20230331,20230331
2852,인메드 파마슈티컬스,INM.O,나스닥 증권거래소,20230331,20230331
2853,인뮨 바이오,INMB.O,나스닥 증권거래소,20230331,20230331
2854,인모드,INMD.O,나스닥 증권거래소,20230331,20230331
2855,서밋 호텔 프로퍼티스,INN,뉴욕 거래소,20230331,20230331
2856,이노베이지 홀딩,INNV.O,나스닥 증권거래소,20230331,20230331
2857,이노비오 파마슈티컬스,INO.O,나스닥 증권거래소,20230331,20230331
2858,이노데이터,INOD.O,나스닥 증권거래소,20230331,20230331
2859,인픽손,INPX.O,나스닥 증권거래소,20230331,20230331
2862,인스파이어드 엔터테인먼트,INSE.O,나스닥 증권거래소,20230331,20230331
2863,인시고,INSG.O,나스닥 증권거래소,20230331,20230331
2865,인스파이어 메디컬 시스템,INSP.K,뉴욕 거래소,20230331,20230331
2866,인스트럭처 홀딩스,INST.K,뉴욕 거래소,20230331,20230331
2867,인터네셔널 시웨이스,INSW.K,뉴욕 거래소,20230331,20230331
2868,인탭,INTA.O,나스닥 증권거래소,20230331,20230331
2869,인텔,INTC.O,나스닥 증권거래소,20230401,20230401
2870,인테그럴 애퀴지션 1,INTE.O,나스닥 증권거래소,20230331,20230331
2871,인터그룹,INTG.O,나스닥 증권거래소,20230331,20230331
2873,인터 앤 코,INTR.O,나스닥 증권거래소,20221231,20221231
2874,인테스트,INTT.K,아멕스 증권거래소,20230331,20230331
2875,인튜이트,INTU.O,나스닥 증권거래소,20230430,20230430
2876,인트루젼,INTZ.O,나스닥 증권거래소,20230331,20230331
2877,이누보,INUV.K,아멕스 증권거래소,20230331,20230331
2878,이노비바,INVA.O,나스닥 증권거래소,20230331,20230331
2879,아이덴티브,INVE.O,나스닥 증권거래소,20230331,20230331
2880,인비테이션 홈스,INVH.K,뉴욕 거래소,20230331,20230331
2881,INVO 바이오사이언스,INVO.O,나스닥 증권거래소,20230331,20230331
2882,이노비즈 테크놀로지스,INVZ.O,나스닥 증권거래소,20230331,20230331
2883,이노자임 파르마,INZY.O,나스닥 증권거래소,20230331,20230331
2884,이노버티브 인터내셔널 애퀴지션,IOAC.O,나스닥 증권거래소,20230331,20230331
2885,IO 바이오테크,IOBT.O,나스닥 증권거래소,20230331,20230331
2886,어슈어 홀딩스,IONM.O,나스닥 증권거래소,20230331,20230331
2887,아이온큐,IONQ.K,뉴욕 거래소,20230331,20230331
2888,아이오니스 파마슈티컬스,IONS.O,나스닥 증권거래소,20230331,20230331
2889,인컴 오퍼튜니티 리얼티 인베스터스,IOR,아멕스 증권거래소,20230331,20230331
2890,이노스펙,IOSP.O,나스닥 증권거래소,20230331,20230331
2891,삼사라,IOT,뉴욕 거래소,20230429,20230429
2892,이오밴스 바이오테라퓨틱스,IOVA.O,나스닥 증권거래소,20230331,20230331
2893,인터내셔널 페이퍼,IP,뉴욕 거래소,20230331,20230331
2894,이뮤노프리사이스 안티바디스,IPA.V,나스닥 증권거래소,20230131,20230131
2895,인터 퍼퓸,IPAR.O,나스닥 증권거래소,20230331,20230331
2896,프로페셔널 다이버시티 네트워크,IPDN.O,나스닥 증권거래소,20230331,20230331
2897,인터퍼블릭 그룹 오브 컴퍼니스,IPG,뉴욕 거래소,20230331,20230331
2898,IPG 포토닉스,IPGP.O,나스닥 증권거래소,20230331,20230331
2900,인트레피드 포타시,IPI,뉴욕 거래소,20230331,20230331
2911,센추리 테라퓨틱스,IPSC.O,나스닥 증권거래소,20230331,20230331
2912,인터프라이빗 III 파이낸셜 파트너스,IPVF.K,아멕스 증권거래소,20230331,20230331
2913,아이파워,IPW.O,나스닥 증권거래소,20230331,20230331
2914,아이디얼 파워,IPWR.O,나스닥 증권거래소,20230331,20230331
2915,이페리온엑스 ADR,IPX.AX,나스닥 증권거래소,20221231,20221231
2916,아이치이 ADR,IQ.O,나스닥 증권거래소,20230331,20230331
2917,Invesco Quality Municipal Income Closed Fund,IQI,뉴욕 거래소,20230228,20230228
2918,아이큐비아 홀딩스,IQV,뉴욕 거래소,20230331,20230331
2919,잉가솔랜드,IR,뉴욕 거래소,20230331,20230331
2920,아이리스 애퀴지션,IRAA.O,나스닥 증권거래소,20230331,20230331
2921,아이로봇,IRBT.O,나스닥 증권거래소,20230401,20230401
2922,이리디움 커뮤니케이션스,IRDM.O,나스닥 증권거래소,20230331,20230331
2923,아이리스 에너지,IREN.O,나스닥 증권거래소,20221231,20221231
2924,이리덱스,IRIX.O,나스닥 증권거래소,20230401,20230401
2925,아이언 마운틴,IRM,뉴욕 거래소,20230331,20230331
2926,아이라디메드,IRMD.O,나스닥 증권거래소,20230331,20230331
2927,아이언넷,IRNT.K,뉴욕 거래소,20230131,20230131
2928,디스크 메디슨,IRON.O,나스닥 증권거래소,20230331,20230331
2929,IF 뱅포크,IROQ.O,나스닥 증권거래소,20230331,20230331
2932,인디펜던스 리얼티 트러스트,IRT,뉴욕 거래소,20230331,20230331
2933,아이리듬 레크놀러지스,IRTC.O,나스닥 증권거래소,20230331,20230331
2934,아이언우드 파마슈티컬스,IRWD.O,나스닥 증권거래소,20230331,20230331
2935,이슈어 다이렉트,ISDR.K,아멕스 증권거래소,20230331,20230331
2936,아이베릭 바이오,ISEE.O,나스닥 증권거래소,20230331,20230331
2937,인시그니아 시스템즈,ISIG.O,나스닥 증권거래소,20230331,20230331
2938,아이스페시멘,ISPC.O,나스닥 증권거래소,20230331,20230331
2939,인스피라토,ISPO.O,나스닥 증권거래소,20230331,20230331
2940,이스파이어 테크놀로지,ISPR.O,나스닥 증권거래소,20230331,20230331
2941,인튜이티브 서지컬,ISRG.O,나스닥 증권거래소,20230331,20230331
2942,Israel Acquisitions Units,ISRLU.O,나스닥 증권거래소,20230331,20230331
2943,이노베이티브 솔루션스 & 서포트,ISSC.O,나스닥 증권거래소,20230331,20230331
2944,인베스타 홀딩,ISTR.O,나스닥 증권거래소,20230331,20230331
2945,아이썬,ISUN.O,나스닥 증권거래소,20230331,20230331
2946,가트너,IT,뉴욕 거래소,20230331,20230331
2947,인더스트리얼 테크 애퀴지션스 II,ITAQ.O,나스닥 증권거래소,20230331,20230331
2948,인트라 셀룰라 테라퓨틱스,ITCI.O,나스닥 증권거래소,20230331,20230331
2950,인티거 홀딩스,ITGR.K,뉴욕 거래소,20230331,20230331
2951,아이테리스,ITI.O,나스닥 증권거래소,20230331,20230331
2952,인베스터스 타이틀,ITIC.O,나스닥 증권거래소,20230331,20230331
2953,아이테오스 테라퓨틱스,ITOS.O,나스닥 증권거래소,20230331,20230331
2954,IT 테크 패키징,ITP,아멕스 증권거래소,20230331,20230331
2955,인테그라 리소시즈,ITR.V,아멕스 증권거래소,20230331,20230331
2956,아이트론,ITRI.O,나스닥 증권거래소,20230331,20230331
2957,아이테럼 테라퓨틱스,ITRM.O,나스닥 증권거래소,20230331,20230331
2958,이투란 로케이션 앤 콘트롤,ITRN.O,나스닥 증권거래소,20230331,20230331
2959,ITT,ITT,뉴욕 거래소,20230401,20230401
2960,이타우 우니방쿠 홀딩 ADR,ITUB.K,뉴욕 거래소,20230331,20230331
2961,일리노이 툴 웍스,ITW,뉴욕 거래소,20230331,20230331
2963,인터백,IVAC.O,나스닥 증권거래소,20230401,20230401
2964,인베스트코프 인디아 애퀴지션,IVCA.O,나스닥 증권거래소,20230331,20230331
2965,인베스트코프 유로피안 애퀴지션 I,IVCB.O,나스닥 증권거래소,20230331,20230331
2966,스위프트머지 애퀴지션,IVCP.O,나스닥 증권거래소,20230331,20230331
2967,아이베다 솔루션스,IVDA.O,나스닥 증권거래소,20230331,20230331
2969,인베스코 모기지 캐피털,IVR,뉴욕 거래소,20230331,20230331
2971,인비비드,IVVD.O,나스닥 증권거래소,20230331,20230331
2972,인베스코,IVZ,뉴욕 거래소,20230331,20230331
2973,오릭스 ADR,IX,뉴욕 거래소,20230331,20230331
2974,IX 애퀴지션,IXAQ.O,나스닥 증권거래소,20230331,20230331
2975,아이지아 월드와이드,IZEA.O,나스닥 증권거래소,20230331,20230331
2976,아이씨줌 그룹,IZM.O,나스닥 증권거래소,20220630,20220630
2977,제이콥스 솔루션스,J,뉴욕 거래소,20230331,20230331
2978,잭 인 더 박스,JACK.O,나스닥 증권거래소,20230416,20230416
2979,재규어 헬스,JAGX.O,나스닥 증권거래소,20230331,20230331
2980,잭스 퍼시픽,JAKK.O,나스닥 증권거래소,20230331,20230331
2981,잼프 홀딩,JAMF.O,나스닥 증권거래소,20230331,20230331
2982,잰원,JAN.O,나스닥 증권거래소,20230401,20230401
2983,재넉스 테라퓨틱스,JANX.O,나스닥 증권거래소,20230331,20230331
2984,주피터 애퀴지션,JAQC.O,나스닥 증권거래소,20230331,20230331
2985,재즈 파마슈티컬스,JAZZ.O,나스닥 증권거래소,20230331,20230331
2986,JBG 스미스 프로퍼티,JBGS.K,뉴욕 거래소,20230331,20230331
2987,J.B 헌트 운송 서비스,JBHT.O,나스닥 증권거래소,20230331,20230331
2988,야누스 인터내셔널 그룹,JBI,뉴욕 거래소,20230401,20230401
2989,자빌,JBL,뉴욕 거래소,20230531,20230531
2990,제트블루 에어웨이스,JBLU.O,나스닥 증권거래소,20230331,20230331
2991,존 비 샌필리포 & 선,JBSS.O,나스닥 증권거래소,20230330,20230330
2992,존 빈 테크놀로지스,JBT,뉴욕 거래소,20230331,20230331
2993,존슨 컨트롤스 인터내셔널,JCI,뉴욕 거래소,20230331,20230331
2994,JE 클린테크 홀딩스,JCSE.O,나스닥 증권거래소,20221231,20221231
2995,주잇-카메론 트레이딩 컴퍼니,JCTCF.O,나스닥 증권거래소,20230228,20230228
2996,제이디닷컴 ADR,JD.O,나스닥 증권거래소,20230331,20230331
2997,제프리스 파이낸셜 그룹,JEF,뉴욕 거래소,20230228,20230228
2998,젤드-웬 홀딩,JELD.K,뉴욕 거래소,20230401,20230401
2999,아다마스 원,JEWL.O,나스닥 증권거래소,20230331,20230331
3000,제프스 브랜즈,JFBR.O,나스닥 증권거래소,20221231,20221231
3001,쟈인 그룹 ADR,JFIN.O,나스닥 증권거래소,20230331,20230331
3002,9F ADR,JFU.O,나스닥 증권거래소,20221231,20221231
3003,오로라 모바일 ADR,JG.O,나스닥 증권거래소,20230331,20230331
3004,재규어 글로벌 그로스 코퍼레이션 I,JGGC.O,나스닥 증권거래소,20230331,20230331
3005,Nuveen Global High Income Fund,JGH,뉴욕 거래소,20221231,20221231
3006,재너스 헨더슨 그룹,JHG,뉴욕 거래소,20230331,20230331
3007,제임스 하디 인더스트리스 ADR,JHX,뉴욕 거래소,20230331,20230331
3008,제이질,JILL.K,뉴욕 거래소,20230429,20230429
3009,제이 앤 제이 스낵 푸즈,JJSF.O,나스닥 증권거래소,20230325,20230325
3010,잭 헨리 & 어소시에이츠,JKHY.O,나스닥 증권거래소,20230331,20230331
3011,징코솔라 홀딩스 ADR,JKS,뉴욕 거래소,20230331,20230331
3012,존스 랭 라살,JLL,뉴욕 거래소,20230331,20230331
3013,주미아 테크놀로지 AG ADR,JMIA.K,뉴욕 거래소,20230331,20230331
3014,Nuveen Multi-Market Income Fund,JMM,뉴욕 거래소,20210630,20210630
3015,존 마샬 뱅코프,JMSB.O,나스닥 증권거래소,20230331,20230331
3017,주니퍼 네트웍스,JNPR.K,뉴욕 거래소,20230331,20230331
3018,조안,JOAN.O,나스닥 증권거래소,20230429,20230429
3019,GEE 그룹,JOB,아멕스 증권거래소,20230331,20230331
3020,조비 에비에이션,JOBY.K,뉴욕 거래소,20230331,20230331
3021,세인트 조,JOE,뉴욕 거래소,20230331,20230331
3022,존슨 아웃도어스,JOUT.O,나스닥 증권거래소,20230331,20230331
3023,Nuveen Preferred and Income Term Fund,JPI,뉴욕 거래소,20230131,20230131
3024,제이피모간체이스,JPM,뉴욕 거래소,20230331,20230331
3026,저라쉬 홀딩스,JRSH.O,나스닥 증권거래소,20221231,20221231
3027,제임스 리버 그룹 홀딩스,JRVR.O,나스닥 증권거래소,20230331,20230331
3028,재스퍼 테라퓨틱스,JSPR.O,나스닥 증권거래소,20230331,20230331
3029,지안푸 테크놀러지 ADR,JT,뉴욕 거래소,20221231,20221231
3030,죠스 저거너트 애퀴지션,JUGG.O,나스닥 증권거래소,20230331,20230331
3031,주니퍼 II,JUN,뉴욕 거래소,20230331,20230331
3032,주피터 웰니스,JUPW.O,나스닥 증권거래소,20230331,20230331
3033,커피 홀딩,JVA.O,나스닥 증권거래소,20230430,20230430
3034,조웰 글로벌,JWEL.O,나스닥 증권거래소,20221231,20221231
3035,노드스트롬,JWN,뉴욕 거래소,20230429,20230429
3036,죠스 머스탱 애퀴지션,JWSM.K,아멕스 증권거래소,20230331,20230331
3037,JX 럭스벤처,JXJT.O,나스닥 증권거래소,20221231,20221231
3038,잭슨 파이낸셜,JXN,뉴욕 거래소,20230331,20230331
3039,제이유드 글로벌 로지스틱스,JYD.O,나스닥 증권거래소,20221231,20221231
3040,조인트,JYNT.O,나스닥 증권거래소,20230331,20230331
3042,지우지 홀딩스,JZXN.O,나스닥 증권거래소,20221031,20221031
3043,켈로그,K,뉴욕 거래소,20230401,20230401
3044,키네타,KA.O,나스닥 증권거래소,20230331,20230331
3045,카이러스 애퀴지션,KACL.O,나스닥 증권거래소,20230331,20230331
3046,카단트,KAI,뉴욕 거래소,20230401,20230401
3047,칼라 파머수티컬스,KALA.O,나스닥 증권거래소,20230331,20230331
3048,카이저 알루미늄,KALU.O,나스닥 증권거래소,20230331,20230331
3049,칼비스타 파머수티컬스,KALV.O,나스닥 증권거래소,20230131,20230131
3050,캐먼,KAMN.K,뉴욕 거래소,20230331,20230331
3051,오픈래인,KAR,뉴욕 거래소,20230331,20230331
3052,카루,KARO.O,나스닥 증권거래소,20230228,20230228
3053,카이발 브랜즈 이노베이션스 그룹,KAVL.O,나스닥 증권거래소,20230430,20230430
3054,KB금융지주 ADR,KB,뉴욕 거래소,20230331,20230331
3055,KB 홈,KBH,뉴욕 거래소,20230228,20230228
3056,쿠비엔트,KBNT.O,나스닥 증권거래소,20230331,20230331
3057,KBR,KBR,뉴욕 거래소,20230331,20230331
3058,킹소프트 클라우드 홀딩스 ADR,KC.O,나스닥 증권거래소,20230331,20230331
3059,켄싱턴 캐피탈 애퀴지션 V,KCGI.K,뉴욕 거래소,20230331,20230331
3061,치누크 테라퓨틱스,KDNY.O,나스닥 증권거래소,20230331,20230331
3062,큐리그 닥터 페퍼,KDP.O,나스닥 증권거래소,20230331,20230331
3063,킴볼 일렉트로닉스,KE.O,나스닥 증권거래소,20230331,20230331
3064,켈리 서비스 Class A,KELYA.O,나스닥 증권거래소,20230402,20230402
3065,케논 홀딩스,KEN,뉴욕 거래소,20230331,20230331
3066,한국전력 ADR,KEP,뉴욕 거래소,20230331,20230331
3067,키와우니 사이언티픽,KEQU.O,나스닥 증권거래소,20230131,20230131
3068,애커나,KERN.O,나스닥 증권거래소,20230331,20230331
3069,커비,KEX,뉴욕 거래소,20230331,20230331
3070,키코프,KEY,뉴욕 거래소,20230331,20230331
3071,키사이트 테크놀로지스,KEYS.K,뉴욕 거래소,20230430,20230430
3072,캔터키 퍼스트 페더럴 뱅코프,KFFB.O,나스닥 증권거래소,20230331,20230331
3073,케이포스,KFRC.O,나스닥 증권거래소,20230331,20230331
3074,킹스웨이 파이낸셜 서비스,KFS,뉴욕 거래소,20230331,20230331
3075,콘 페리,KFY,뉴욕 거래소,20230131,20230131
3076,킨로스 골드,KGC,뉴욕 거래소,20230331,20230331
3077,크래프트 하인즈,KHC.O,나스닥 증권거래소,20230401,20230401
3078,오쏘피디아트릭스,KIDS.O,나스닥 증권거래소,20230331,20230331
3079,킴코 리얼티,KIM,뉴욕 거래소,20230331,20230331
